seqnames,strand,transcript_id,start,end,prime5,prime3,exon_number,exon_count,start.transcript,end.transcript
LT934125.1,-,43600,55332,56178,56178,55332,1,1,55332,56178
LT934125.1,-,43601,64138,65467,65467,64138,1,1,64138,65467
LT934125.1,-,43602,32686,35748,35748,32686,1,1,32686,35748
LT934125.1,-,43606,92063,92628,92628,92063,1,1,92063,92628
LT934125.1,-,43607,21477,22995,22995,21477,1,1,21477,22995
LT934125.1,-,43618,55268,56146,56146,55268,1,1,55268,56146
LT934125.1,-,4362,32686,34262,34262,32686,1,1,32686,34262
LT934125.1,-,43620,55264,56178,56178,55264,1,1,55264,56178
LT934125.1,-,43622,55270,56363,56363,55270,1,1,55270,56363
LT934125.1,-,43625,50027,50309,50309,50027,1,1,50027,50309
LT934125.1,-,43626,21475,21922,21922,21475,1,1,21475,21922
LT934125.1,-,4363,95895,97326,97326,95895,1,1,95895,97326
LT934125.1,-,43630,32689,35260,35260,32689,1,1,32689,35260
LT934125.1,-,43631,64133,64790,64790,64133,1,1,64133,64790
LT934125.1,-,43632,42013,43089,43089,42013,1,1,42013,43089
LT934125.1,-,43638,32686,33185,33185,32686,1,1,32686,33185
LT934125.1,-,43639,92067,93166,93166,92067,1,1,92067,93166
LT934125.1,-,4364,16581,19446,19446,16581,1,1,16581,19446
LT934125.1,-,43640,32686,33244,33244,32686,1,1,32686,33244
LT934125.1,-,43641,42014,43158,43158,42014,1,1,42014,43158
LT934125.1,-,43642,55270,56352,56352,55270,1,1,55270,56352
LT934125.1,-,43643,32686,33665,33665,32686,1,1,32686,33665
LT934125.1,-,43645,55270,56581,56581,55270,1,1,55270,56581
LT934125.1,-,43646,21480,23712,23712,21480,1,1,21480,23712
LT934125.1,-,43648,28429,30046,30046,28429,1,1,28429,30046
LT934125.1,-,4365,16581,17834,17834,16581,1,1,16581,17834
LT934125.1,-,43650,50027,50372,50372,50027,1,1,50027,50372
LT934125.1,-,43651,42007,43284,43284,42007,1,1,42007,43284
LT934125.1,-,43653,95892,96446,96446,95892,1,1,95892,96446
LT934125.1,-,43657,42008,43007,43007,42008,1,1,42008,43007
LT934125.1,-,43661,16583,17575,17575,16583,1,1,16583,17575
LT934125.1,-,43662,16581,17003,17003,16581,1,1,16581,17003
LT934125.1,-,43663,92069,92262,92262,92069,1,1,92069,92262
LT934125.1,-,43664,28432,28993,28993,28432,1,1,28432,28993
LT934125.1,-,43668,64149,64593,64593,64149,1,1,64149,64593
LT934125.1,-,43671,2778,4066,4066,2778,1,1,2778,4066
LT934125.1,-,43672,71546,76358,76358,71546,1,1,71546,76358
LT934125.1,-,43676,32700,33891,33891,32700,1,1,32700,33891
LT934125.1,-,43678,55280,56002,56002,55280,1,1,55280,56002
LT934125.1,-,43679,71550,71814,71814,71550,1,1,71550,71814
LT934125.1,-,43680,86130,88466,88466,86130,1,1,86130,88466
LT934125.1,-,43681,32686,34094,34094,32686,1,1,32686,34094
LT934125.1,-,43683,80356,81186,81186,80356,1,1,80356,81186
LT934125.1,-,43684,55267,56174,56174,55267,1,1,55267,56174
LT934125.1,-,43686,63185,63406,63406,63185,1,1,63185,63406
LT934125.1,-,43688,64138,64871,64871,64138,1,1,64138,64871
LT934125.1,-,43690,93604,93988,93988,93604,1,1,93604,93988
LT934125.1,-,43693,95889,96524,96524,95889,1,1,95889,96524
LT934125.1,-,437,2811,3892,3892,2811,1,1,2811,3892
LT934125.1,-,43700,92067,93376,93376,92067,1,1,92067,93376
LT934125.1,-,43701,63188,63403,63403,63188,1,1,63188,63403
LT934125.1,-,43703,16581,18542,18542,16581,1,1,16581,18542
LT934125.1,-,43707,64133,65251,65251,64133,1,1,64133,65251
LT934125.1,-,43712,64139,65710,65710,64139,1,1,64139,65710
LT934125.1,-,43714,75663,76360,76360,75663,1,2,71549,76360
LT934125.1,-,43714,71549,72783,72783,71549,2,2,71549,76360
LT934125.1,-,43717,16581,17585,17585,16581,1,1,16581,17585
LT934125.1,-,43718,55270,57223,57223,55270,1,1,55270,57223
LT934125.1,-,4372,63161,63735,63735,63161,1,1,63161,63735
LT934125.1,-,43720,55297,55683,55683,55297,1,1,55297,55683
LT934125.1,-,43725,28427,28981,28981,28427,1,1,28427,28981
LT934125.1,-,43727,64148,65490,65490,64148,1,1,64148,65490
LT934125.1,-,43733,64133,64416,64416,64133,1,1,64133,64416
LT934125.1,-,43736,80387,81184,81184,80387,1,1,80387,81184
LT934125.1,-,43745,81096,81785,81785,81096,1,1,81096,81785
LT934125.1,-,43751,32686,39058,39058,32686,1,1,32686,39058
LT934125.1,-,43752,55276,55522,55522,55276,1,1,55276,55522
LT934125.1,-,43754,28427,28600,28600,28427,1,1,28427,28600
LT934125.1,-,43758,21477,21983,21983,21477,1,1,21477,21983
LT934125.1,-,4376,55270,56929,56929,55270,1,1,55270,56929
LT934125.1,-,43762,16581,17627,17627,16581,1,1,16581,17627
LT934125.1,-,43764,28432,29035,29035,28432,1,1,28432,29035
LT934125.1,-,43769,16583,16933,16933,16583,1,1,16583,16933
LT934125.1,-,43772,63166,63395,63395,63166,1,1,63166,63395
LT934125.1,-,43774,80359,81111,81111,80359,1,1,80359,81111
LT934125.1,-,43780,55272,55592,55592,55272,1,1,55272,55592
LT934125.1,-,43781,80354,80832,80832,80354,1,1,80354,80832
LT934125.1,-,43782,28429,30062,30062,28429,1,1,28429,30062
LT934125.1,-,43788,28430,28925,28925,28430,1,1,28430,28925
LT934125.1,-,4379,71546,73341,73341,71546,1,1,71546,73341
LT934125.1,-,43791,63155,63411,63411,63155,1,1,63155,63411
LT934125.1,-,43794,55279,55986,55986,55279,1,1,55279,55986
LT934125.1,-,43798,126763,127534,127534,126763,1,1,126763,127534
LT934125.1,-,438,63167,63402,63402,63167,1,1,63167,63402
LT934125.1,-,43802,2890,3784,3784,2890,1,1,2890,3784
LT934125.1,-,43805,92071,92847,92847,92071,1,1,92071,92847
LT934125.1,-,43806,42008,42656,42656,42008,1,1,42008,42656
LT934125.1,-,43807,55270,57086,57086,55270,1,1,55270,57086
LT934125.1,-,43808,86130,86712,86712,86130,1,1,86130,86712
LT934125.1,-,43809,32689,33544,33544,32689,1,1,32689,33544
LT934125.1,-,4381,55273,56171,56171,55273,1,1,55273,56171
LT934125.1,-,43812,16582,17783,17783,16582,1,1,16582,17783
LT934125.1,-,43813,80352,80721,80721,80352,1,1,80352,80721
LT934125.1,-,43815,32686,33157,33157,32686,1,1,32686,33157
LT934125.1,-,43816,55274,55398,55398,55274,1,1,55274,55398
LT934125.1,-,43818,50029,50935,50935,50029,1,1,50029,50935
LT934125.1,-,43819,55270,55378,55378,55270,1,1,55270,55378
LT934125.1,-,43821,32686,33674,33674,32686,1,1,32686,33674
LT934125.1,-,43822,2778,5256,5256,2778,1,1,2778,5256
LT934125.1,-,43824,66980,68943,68943,66980,1,1,66980,68943
LT934125.1,-,43828,64138,64454,64454,64138,1,1,64138,64454
LT934125.1,-,43829,93672,94517,94517,93672,1,1,93672,94517
LT934125.1,-,43830,32686,32992,32992,32686,1,1,32686,32992
LT934125.1,-,43831,16581,18999,18999,16581,1,1,16581,18999
LT934125.1,-,43834,92070,92922,92922,92070,1,1,92070,92922
LT934125.1,-,43835,80367,81797,81797,80367,1,1,80367,81797
LT934125.1,-,43838,80352,81392,81392,80352,1,1,80352,81392
LT934125.1,-,43845,50027,51043,51043,50027,1,1,50027,51043
LT934125.1,-,4385,55276,55922,55922,55276,1,1,55276,55922
LT934125.1,-,4386,2778,3147,3147,2778,1,1,2778,3147
LT934125.1,-,43860,32686,35029,35029,32686,1,1,32686,35029
LT934125.1,-,43862,63212,63409,63409,63212,1,1,63212,63409
LT934125.1,-,43863,63159,63395,63395,63159,1,1,63159,63395
LT934125.1,-,43866,21475,21952,21952,21475,1,1,21475,21952
LT934125.1,-,43868,75652,76216,76216,75652,1,1,75652,76216
LT934125.1,-,43869,32703,33625,33625,32703,1,1,32703,33625
LT934125.1,-,4387,80352,81419,81419,80352,1,1,80352,81419
LT934125.1,-,43871,55327,55661,55661,55327,1,1,55327,55661
LT934125.1,-,43872,55270,57664,57664,55270,1,1,55270,57664
LT934125.1,-,43874,28429,29240,29240,28429,1,1,28429,29240
LT934125.1,-,43879,21477,21622,21622,21477,1,1,21477,21622
LT934125.1,-,43883,86130,88117,88117,86130,1,1,86130,88117
LT934125.1,-,43885,64149,65360,65360,64149,1,1,64149,65360
LT934125.1,-,43887,75663,76453,76453,75663,1,2,71554,76453
LT934125.1,-,43887,71554,72783,72783,71554,2,2,71554,76453
LT934125.1,-,43898,55276,55664,55664,55276,1,1,55276,55664
LT934125.1,-,43900,8487,9003,9003,8487,1,1,8487,9003
LT934125.1,-,43902,55270,56524,56524,55270,1,1,55270,56524
LT934125.1,-,43906,42005,44812,44812,42005,1,1,42005,44812
LT934125.1,-,43908,28429,29206,29206,28429,1,1,28429,29206
LT934125.1,-,43910,16587,19462,19462,16587,1,1,16587,19462
LT934125.1,-,43911,16583,18847,18847,16583,1,1,16583,18847
LT934125.1,-,43913,86130,87827,87827,86130,1,1,86130,87827
LT934125.1,-,43915,64138,65364,65364,64138,1,1,64138,65364
LT934125.1,-,43917,28427,28945,28945,28427,1,1,28427,28945
LT934125.1,-,43920,63176,63407,63407,63176,1,1,63176,63407
LT934125.1,-,43923,28430,30858,30858,28430,1,1,28430,30858
LT934125.1,-,43925,55276,56685,56685,55276,1,1,55276,56685
LT934125.1,-,43926,80532,81799,81799,80532,1,1,80532,81799
LT934125.1,-,43928,55270,59258,59258,55270,1,1,55270,59258
LT934125.1,-,43930,80370,81786,81786,80370,1,1,80370,81786
LT934125.1,-,43931,16583,17083,17083,16583,1,1,16583,17083
LT934125.1,-,43934,55268,55978,55978,55268,1,1,55268,55978
LT934125.1,-,43936,28433,29495,29495,28433,1,1,28433,29495
LT934125.1,-,43937,55273,55954,55954,55273,1,1,55273,55954
LT934125.1,-,43939,55270,56029,56029,55270,1,1,55270,56029
LT934125.1,-,4394,80355,81787,81787,80355,1,1,80355,81787
LT934125.1,-,43944,32686,35087,35087,32686,1,1,32686,35087
LT934125.1,-,43945,16581,17652,17652,16581,1,1,16581,17652
LT934125.1,-,43946,55274,55460,55460,55274,1,1,55274,55460
LT934125.1,-,43947,80352,81425,81425,80352,1,1,80352,81425
LT934125.1,-,43949,8569,9257,9257,8569,1,1,8569,9257
LT934125.1,-,4395,92067,92896,92896,92067,1,1,92067,92896
LT934125.1,-,43954,55268,55605,55605,55268,1,1,55268,55605
LT934125.1,-,43959,42005,43016,43016,42005,1,1,42005,43016
LT934125.1,-,4396,16581,17707,17707,16581,1,1,16581,17707
LT934125.1,-,43963,2778,4237,4237,2778,1,1,2778,4237
LT934125.1,-,43964,28446,28827,28827,28446,1,1,28446,28827
LT934125.1,-,43968,55275,55478,55478,55275,1,1,55275,55478
LT934125.1,-,4397,42005,44878,44878,42005,1,1,42005,44878
LT934125.1,-,43970,92071,92885,92885,92071,1,1,92071,92885
LT934125.1,-,43972,16581,18894,18894,16581,1,1,16581,18894
LT934125.1,-,43974,16581,17384,17384,16581,1,1,16581,17384
LT934125.1,-,43976,80352,81366,81366,80352,1,1,80352,81366
LT934125.1,-,43978,16581,18166,18166,16581,1,1,16581,18166
LT934125.1,-,43979,80356,81763,81763,80356,1,1,80356,81763
LT934125.1,-,43980,80368,81778,81778,80368,1,1,80368,81778
LT934125.1,-,43982,80356,81188,81188,80356,1,1,80356,81188
LT934125.1,-,43984,8487,9000,9000,8487,1,1,8487,9000
LT934125.1,-,43987,80355,82033,82033,80355,1,1,80355,82033
LT934125.1,-,4399,32686,32979,32979,32686,1,1,32686,32979
LT934125.1,-,43990,16583,17986,17986,16583,1,1,16583,17986
LT934125.1,-,43992,55275,56931,56931,55275,1,1,55275,56931
LT934125.1,-,43996,55270,56804,56804,55270,1,1,55270,56804
LT934125.1,-,43998,32704,34227,34227,32704,1,1,32704,34227
LT934125.1,-,43999,92064,92907,92907,92064,1,1,92064,92907
LT934125.1,-,44001,42008,42458,42458,42008,1,1,42008,42458
LT934125.1,-,44002,71549,73177,73177,71549,1,1,71549,73177
LT934125.1,-,44004,28429,29221,29221,28429,1,1,28429,29221
LT934125.1,-,44008,63155,63400,63400,63155,1,1,63155,63400
LT934125.1,-,44009,32686,36487,36487,32686,1,1,32686,36487
LT934125.1,-,44017,2778,3877,3877,2778,1,1,2778,3877
LT934125.1,-,44018,28438,30158,30158,28438,1,1,28438,30158
LT934125.1,-,44023,28427,30116,30116,28427,1,1,28427,30116
LT934125.1,-,44028,42007,44864,44864,42007,1,1,42007,44864
LT934125.1,-,4403,28429,28891,28891,28429,1,1,28429,28891
LT934125.1,-,44030,95907,96498,96498,95907,1,1,95907,96498
LT934125.1,-,44031,92067,92354,92354,92067,1,1,92067,92354
LT934125.1,-,44034,80352,83258,83258,80352,1,1,80352,83258
LT934125.1,-,44035,2778,5825,5825,2778,1,1,2778,5825
LT934125.1,-,44036,16597,19450,19450,16597,1,1,16597,19450
LT934125.1,-,44039,32686,33070,33070,32686,1,1,32686,33070
LT934125.1,-,44044,92067,92433,92433,92067,1,1,92067,92433
LT934125.1,-,44045,42005,45212,45212,42005,1,1,42005,45212
LT934125.1,-,44050,55276,55871,55871,55276,1,1,55276,55871
LT934125.1,-,44052,92063,92917,92917,92063,1,1,92063,92917
LT934125.1,-,44059,16581,17318,17318,16581,1,1,16581,17318
LT934125.1,-,44065,95895,96478,96478,95895,1,1,95895,96478
LT934125.1,-,44066,28429,28836,28836,28429,1,1,28429,28836
LT934125.1,-,44067,63153,65737,65737,63153,1,1,63153,65737
LT934125.1,-,44069,92064,92568,92568,92064,1,1,92064,92568
LT934125.1,-,44071,42005,44414,44414,42005,1,1,42005,44414
LT934125.1,-,44072,86124,87480,87480,86124,1,1,86124,87480
LT934125.1,-,44079,95886,96126,96126,95886,1,1,95886,96126
LT934125.1,-,4408,8487,8859,8859,8487,1,1,8487,8859
LT934125.1,-,44080,120923,121422,121422,120923,1,1,120923,121422
LT934125.1,-,44082,16581,18573,18573,16581,1,1,16581,18573
LT934125.1,-,44084,55274,58309,58309,55274,1,1,55274,58309
LT934125.1,-,44086,2778,6427,6427,2778,1,1,2778,6427
LT934125.1,-,44089,42005,43568,43568,42005,1,1,42005,43568
LT934125.1,-,44090,16581,17583,17583,16581,1,1,16581,17583
LT934125.1,-,44095,92064,92217,92217,92064,1,1,92064,92217
LT934125.1,-,44097,28444,29485,29485,28444,1,1,28444,29485
LT934125.1,-,44098,42007,43180,43180,42007,1,1,42007,43180
LT934125.1,-,441,16583,18087,18087,16583,1,1,16583,18087
LT934125.1,-,44101,55276,56139,56139,55276,1,1,55276,56139
LT934125.1,-,44104,55270,56198,56198,55270,1,1,55270,56198
LT934125.1,-,44111,42005,43996,43996,42005,1,1,42005,43996
LT934125.1,-,44113,16583,18903,18903,16583,1,1,16583,18903
LT934125.1,-,44116,16583,19392,19392,16583,1,1,16583,19392
LT934125.1,-,4412,28435,29401,29401,28435,1,1,28435,29401
LT934125.1,-,44120,32686,32937,32937,32686,1,1,32686,32937
LT934125.1,-,44121,2781,3459,3459,2781,1,1,2781,3459
LT934125.1,-,44122,16583,18553,18553,16583,1,1,16583,18553
LT934125.1,-,44126,55276,57116,57116,55276,1,1,55276,57116
LT934125.1,-,44127,92072,92318,92318,92072,1,1,92072,92318
LT934125.1,-,44128,92069,92391,92391,92069,1,1,92069,92391
LT934125.1,-,44129,64138,65107,65107,64138,1,1,64138,65107
LT934125.1,-,4413,21477,23406,23406,21477,1,1,21477,23406
LT934125.1,-,44138,28447,29390,29390,28447,1,1,28447,29390
LT934125.1,-,4414,21477,24686,24686,21477,1,1,21477,24686
LT934125.1,-,44145,95889,96638,96638,95889,1,1,95889,96638
LT934125.1,-,44149,21475,23875,23875,21475,1,1,21475,23875
LT934125.1,-,44150,92561,94508,94508,92561,1,1,92561,94508
LT934125.1,-,44159,16581,17106,17106,16581,1,1,16581,17106
LT934125.1,-,44160,16581,17727,17727,16581,1,1,16581,17727
LT934125.1,-,44165,28561,28708,28708,28561,1,1,28561,28708
LT934125.1,-,44166,16583,17456,17456,16583,1,1,16583,17456
LT934125.1,-,4417,55268,55665,55665,55268,1,1,55268,55665
LT934125.1,-,44170,16583,17019,17019,16583,1,1,16583,17019
LT934125.1,-,44171,71549,74329,74329,71549,1,1,71549,74329
LT934125.1,-,44176,16583,18227,18227,16583,1,1,16583,18227
LT934125.1,-,44179,16581,20060,20060,16581,1,1,16581,20060
LT934125.1,-,44180,16581,16833,16833,16581,1,1,16581,16833
LT934125.1,-,44181,28429,28743,28743,28429,1,1,28429,28743
LT934125.1,-,44182,95894,96241,96241,95894,1,1,95894,96241
LT934125.1,-,44185,55274,56104,56104,55274,1,1,55274,56104
LT934125.1,-,44191,55276,55952,55952,55276,1,1,55276,55952
LT934125.1,-,44194,95898,96544,96544,95898,1,1,95898,96544
LT934125.1,-,44198,16593,18106,18106,16593,1,1,16593,18106
LT934125.1,-,44199,2778,4005,4005,2778,1,1,2778,4005
LT934125.1,-,44201,95896,96561,96561,95896,1,1,95896,96561
LT934125.1,-,44210,16583,18082,18082,16583,1,1,16583,18082
LT934125.1,-,44211,95956,96521,96521,95956,1,1,95956,96521
LT934125.1,-,44213,32698,33658,33658,32698,1,1,32698,33658
LT934125.1,-,44217,55270,59062,59062,55270,1,1,55270,59062
LT934125.1,-,44218,80352,81504,81504,80352,1,1,80352,81504
LT934125.1,-,44219,16581,16775,16775,16581,1,1,16581,16775
LT934125.1,-,44223,64144,65709,65709,64144,1,1,64144,65709
LT934125.1,-,44224,16587,17078,17078,16587,1,1,16587,17078
LT934125.1,-,44227,28429,29348,29348,28429,1,1,28429,29348
LT934125.1,-,44228,92069,92544,92544,92069,1,1,92069,92544
LT934125.1,-,44230,55270,58190,58190,55270,1,1,55270,58190
LT934125.1,-,44233,16581,17186,17186,16581,1,1,16581,17186
LT934125.1,-,44234,32686,33600,33600,32686,1,1,32686,33600
LT934125.1,-,44235,16583,19612,19612,16583,1,1,16583,19612
LT934125.1,-,44236,16583,17293,17293,16583,1,1,16583,17293
LT934125.1,-,4424,92069,92280,92280,92069,1,1,92069,92280
LT934125.1,-,44240,92067,92599,92599,92067,1,1,92067,92599
LT934125.1,-,44241,80356,80842,80842,80356,1,1,80356,80842
LT934125.1,-,44242,92109,92919,92919,92109,1,1,92109,92919
LT934125.1,-,44243,80352,80661,80661,80352,1,1,80352,80661
LT934125.1,-,44244,96349,96642,96642,96349,1,2,95899,96642
LT934125.1,-,44244,95899,95911,95911,95899,2,2,95899,96642
LT934125.1,-,44249,16597,17135,17135,16597,1,1,16597,17135
LT934125.1,-,44255,92069,93236,93236,92069,1,1,92069,93236
LT934125.1,-,44257,28429,28581,28581,28429,1,1,28429,28581
LT934125.1,-,4426,16583,18382,18382,16583,1,1,16583,18382
LT934125.1,-,44262,55278,55831,55831,55278,1,1,55278,55831
LT934125.1,-,44272,8487,9035,9035,8487,1,1,8487,9035
LT934125.1,-,44275,64133,65267,65267,64133,1,1,64133,65267
LT934125.1,-,44276,16581,18888,18888,16581,1,1,16581,18888
LT934125.1,-,44278,16583,17052,17052,16583,1,1,16583,17052
LT934125.1,-,44279,2778,4604,4604,2778,1,1,2778,4604
LT934125.1,-,44281,32686,36630,36630,32686,1,1,32686,36630
LT934125.1,-,44282,63181,63409,63409,63181,1,1,63181,63409
LT934125.1,-,44285,42007,44414,44414,42007,1,1,42007,44414
LT934125.1,-,44286,42014,44870,44870,42014,1,1,42014,44870
LT934125.1,-,44287,55268,55619,55619,55268,1,1,55268,55619
LT934125.1,-,44288,16581,18096,18096,16581,1,1,16581,18096
LT934125.1,-,44289,80352,81334,81334,80352,1,1,80352,81334
LT934125.1,-,4429,28420,28958,28958,28420,1,1,28420,28958
LT934125.1,-,44294,8487,9042,9042,8487,1,1,8487,9042
LT934125.1,-,44296,16583,18078,18078,16583,1,1,16583,18078
LT934125.1,-,44299,92072,94923,94923,92072,1,1,92072,94923
LT934125.1,-,443,55268,56176,56176,55268,1,1,55268,56176
LT934125.1,-,44302,2803,3852,3852,2803,1,1,2803,3852
LT934125.1,-,44305,55272,55615,55615,55272,1,1,55272,55615
LT934125.1,-,44306,55270,55551,55551,55270,1,1,55270,55551
LT934125.1,-,44308,32686,35191,35191,32686,1,1,32686,35191
LT934125.1,-,44311,71553,72464,72464,71553,1,1,71553,72464
LT934125.1,-,44320,50027,50700,50700,50027,1,1,50027,50700
LT934125.1,-,44322,92069,92884,92884,92069,1,1,92069,92884
LT934125.1,-,44323,2784,3831,3831,2784,1,1,2784,3831
LT934125.1,-,44325,92071,92647,92647,92071,1,1,92071,92647
LT934125.1,-,44326,95898,96472,96472,95898,1,1,95898,96472
LT934125.1,-,44329,55270,56767,56767,55270,1,1,55270,56767
LT934125.1,-,44331,96990,97343,97343,96990,1,2,95892,97343
LT934125.1,-,44331,95892,96851,96851,95892,2,2,95892,97343
LT934125.1,-,44334,92067,93319,93319,92067,1,1,92067,93319
LT934125.1,-,44335,64136,65731,65731,64136,1,1,64136,65731
LT934125.1,-,44337,63172,63329,63329,63172,1,1,63172,63329
LT934125.1,-,44338,42008,44422,44422,42008,1,1,42008,44422
LT934125.1,-,44341,80745,81792,81792,80745,1,1,80745,81792
LT934125.1,-,44343,55272,55831,55831,55272,1,1,55272,55831
LT934125.1,-,44347,16581,19973,19973,16581,1,1,16581,19973
LT934125.1,-,44348,21490,23062,23062,21490,1,1,21490,23062
LT934125.1,-,44349,42005,44499,44499,42005,1,1,42005,44499
LT934125.1,-,4435,55280,56179,56179,55280,1,1,55280,56179
LT934125.1,-,44351,64133,65720,65720,64133,1,1,64133,65720
LT934125.1,-,44354,80352,81136,81136,80352,1,1,80352,81136
LT934125.1,-,44356,63153,65265,65265,63153,1,1,63153,65265
LT934125.1,-,44359,50027,51749,51749,50027,1,1,50027,51749
LT934125.1,-,44363,16581,18285,18285,16581,1,1,16581,18285
LT934125.1,-,44364,92086,92207,92207,92086,1,1,92086,92207
LT934125.1,-,44368,64155,64644,64644,64155,1,1,64155,64644
LT934125.1,-,4437,55270,55867,55867,55270,1,1,55270,55867
LT934125.1,-,44372,16581,18292,18292,16581,1,1,16581,18292
LT934125.1,-,44378,55277,55727,55727,55277,1,1,55277,55727
LT934125.1,-,44381,55270,56779,56779,55270,1,1,55270,56779
LT934125.1,-,44382,55279,55708,55708,55279,1,1,55279,55708
LT934125.1,-,44386,55270,56144,56144,55270,1,1,55270,56144
LT934125.1,-,44387,92071,92207,92207,92071,1,1,92071,92207
LT934125.1,-,4439,80352,81540,81540,80352,1,1,80352,81540
LT934125.1,-,44390,71549,73633,73633,71549,1,1,71549,73633
LT934125.1,-,44394,42005,44021,44021,42005,1,1,42005,44021
LT934125.1,-,44397,92075,92442,92442,92075,1,1,92075,92442
LT934125.1,-,44399,55270,55468,55468,55270,1,1,55270,55468
LT934125.1,-,444,8487,9393,9393,8487,1,1,8487,9393
LT934125.1,-,44401,80352,81000,81000,80352,1,1,80352,81000
LT934125.1,-,44402,42007,43436,43436,42007,1,1,42007,43436
LT934125.1,-,44408,8487,9193,9193,8487,1,1,8487,9193
LT934125.1,-,44414,86130,86741,86741,86130,1,1,86130,86741
LT934125.1,-,44415,80355,81270,81270,80355,1,1,80355,81270
LT934125.1,-,44416,55276,55831,55831,55276,1,1,55276,55831
LT934125.1,-,44417,2778,3097,3097,2778,1,1,2778,3097
LT934125.1,-,44420,16581,19040,19040,16581,1,1,16581,19040
LT934125.1,-,44422,95892,96613,96613,95892,1,1,95892,96613
LT934125.1,-,44424,55277,56315,56315,55277,1,1,55277,56315
LT934125.1,-,44425,92067,92572,92572,92067,1,1,92067,92572
LT934125.1,-,44428,8487,9398,9398,8487,1,1,8487,9398
LT934125.1,-,44429,92067,93447,93447,92067,1,1,92067,93447
LT934125.1,-,44431,28420,29142,29142,28420,1,1,28420,29142
LT934125.1,-,44432,92104,92222,92222,92104,1,1,92104,92222
LT934125.1,-,44437,21507,22429,22429,21507,1,1,21507,22429
LT934125.1,-,44438,28429,28591,28591,28429,1,1,28429,28591
LT934125.1,-,44443,35571,36616,36616,35571,1,2,32733,36616
LT934125.1,-,44443,32733,33178,33178,32733,2,2,32733,36616
LT934125.1,-,44444,50027,50380,50380,50027,1,1,50027,50380
LT934125.1,-,44447,92804,93384,93384,92804,1,1,92804,93384
LT934125.1,-,4445,21477,28398,28398,21477,1,1,21477,28398
LT934125.1,-,44451,44304,44876,44876,44304,1,2,42005,44876
LT934125.1,-,44451,42005,44234,44234,42005,2,2,42005,44876
LT934125.1,-,44452,64133,64831,64831,64133,1,1,64133,64831
LT934125.1,-,44453,55276,58424,58424,55276,1,1,55276,58424
LT934125.1,-,44454,32686,41702,41702,32686,1,1,32686,41702
LT934125.1,-,44464,92067,93352,93352,92067,1,1,92067,93352
LT934125.1,-,44465,17040,18341,18341,17040,1,1,17040,18341
LT934125.1,-,44466,28429,28718,28718,28429,1,1,28429,28718
LT934125.1,-,44468,55273,55869,55869,55273,1,1,55273,55869
LT934125.1,-,4447,95892,97338,97338,95892,1,1,95892,97338
LT934125.1,-,44470,28429,28633,28633,28429,1,1,28429,28633
LT934125.1,-,44471,32686,36977,36977,32686,1,1,32686,36977
LT934125.1,-,44473,92067,93064,93064,92067,1,1,92067,93064
LT934125.1,-,44475,28440,28665,28665,28440,1,1,28440,28665
LT934125.1,-,44476,16583,17191,17191,16583,1,1,16583,17191
LT934125.1,-,44477,80356,80654,80654,80356,1,1,80356,80654
LT934125.1,-,44483,28429,29042,29042,28429,1,1,28429,29042
LT934125.1,-,44484,16595,17639,17639,16595,1,1,16595,17639
LT934125.1,-,44486,42196,44687,44687,42196,1,1,42196,44687
LT934125.1,-,44488,2778,3203,3203,2778,1,1,2778,3203
LT934125.1,-,44489,32686,35347,35347,32686,1,1,32686,35347
LT934125.1,-,44491,95894,96311,96311,95894,1,1,95894,96311
LT934125.1,-,44492,64135,65735,65735,64135,1,1,64135,65735
LT934125.1,-,44494,64138,64943,64943,64138,1,1,64138,64943
LT934125.1,-,44495,92071,92636,92636,92071,1,1,92071,92636
LT934125.1,-,44499,32686,33624,33624,32686,1,1,32686,33624
LT934125.1,-,4450,80352,80863,80863,80352,1,1,80352,80863
LT934125.1,-,44500,55276,57738,57738,55276,1,1,55276,57738
LT934125.1,-,44501,55800,56171,56171,55800,1,1,55800,56171
LT934125.1,-,44502,80366,80785,80785,80366,1,1,80366,80785
LT934125.1,-,44503,51675,52437,52437,51675,1,1,51675,52437
LT934125.1,-,44507,21475,24369,24369,21475,1,1,21475,24369
LT934125.1,-,44515,8487,9044,9044,8487,1,1,8487,9044
LT934125.1,-,44519,55266,56180,56180,55266,1,1,55266,56180
LT934125.1,-,4452,32686,34723,34723,32686,1,1,32686,34723
LT934125.1,-,44523,21477,24404,24404,21477,1,1,21477,24404
LT934125.1,-,44524,32686,33298,33298,32686,1,1,32686,33298
LT934125.1,-,44525,63186,63392,63392,63186,1,1,63186,63392
LT934125.1,-,44526,55270,58301,58301,55270,1,1,55270,58301
LT934125.1,-,44528,42005,42660,42660,42005,1,1,42005,42660
LT934125.1,-,44529,50024,50287,50287,50024,1,1,50024,50287
LT934125.1,-,44533,16581,18136,18136,16581,1,1,16581,18136
LT934125.1,-,44534,21477,25304,25304,21477,1,1,21477,25304
LT934125.1,-,44539,95892,96417,96417,95892,1,1,95892,96417
LT934125.1,-,4454,16581,17393,17393,16581,1,1,16581,17393
LT934125.1,-,44544,55276,55734,55734,55276,1,1,55276,55734
LT934125.1,-,44546,28498,29390,29390,28498,1,1,28498,29390
LT934125.1,-,44549,55728,56616,56616,55728,1,1,55728,56616
LT934125.1,-,44550,50030,51137,51137,50030,1,1,50030,51137
