gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff	cluster
UL25	L	12h	12	PK_15	PK_15_12h	114.243722			cluster_3
UL25	L	1h	1	PK_15	PK_15_1h	0			cluster_3
UL25	L	2h	2	PK_15	PK_15_2h	84.338366			cluster_3
UL25	L	4h	4	PK_15	PK_15_4h	124.750499			cluster_3
UL25	L	6h	6	PK_15	PK_15_6h	55.340622			cluster_3
UL25	L	8h	8	PK_15	PK_15_8h	64.855534			cluster_3
UL24	L	12h	12	C6	C6_12h	0			
UL24	L	1h	1	C6	C6_1h	0			
UL24	L	2h	2	C6	C6_2h	0			
UL24	L	4h	4	C6	C6_4h	0			
UL24	L	6h	6	C6	C6_6h	0			
UL24	L	8h	8	C6	C6_8h	0			
UL24	L	12h	12	NRK	NRK_12h	0			
UL24	L	1h	1	NRK	NRK_1h	0			
UL24	L	2h	2	NRK	NRK_2h	0			
UL24	L	4h	4	NRK	NRK_4h	0			
UL24	L	6h	6	NRK	NRK_6h	38.645849			
UL24	L	8h	8	NRK	NRK_8h	0			
UL24	L	0.5h	0.5	PC_12	PC_12_0.5h	0			
UL24	L	1.5h	1.5	PC_12	PC_12_1.5h	0			
UL24	L	12h	12	PC_12	PC_12_12h	0			
UL24	L	1h	1	PC_12	PC_12_1h	0			
UL24	L	2.5h	2.5	PC_12	PC_12_2.5h	0			
UL24	L	2h	2	PC_12	PC_12_2h	0			
UL24	L	4h	4	PC_12	PC_12_4h	0			
UL24	L	6h	6	PC_12	PC_12_6h	0			
UL24	L	8h	8	PC_12	PC_12_8h	0			
UL24	L	12h	12	PK_15	PK_15_12h	0			
UL24	L	1h	1	PK_15	PK_15_1h	0			
UL24	L	2h	2	PK_15	PK_15_2h	0			
UL24	L	4h	4	PK_15	PK_15_4h	0			
UL24	L	6h	6	PK_15	PK_15_6h	0			
UL24	L	8h	8	PK_15	PK_15_8h	0			
UL23	L	12h	12	C6	C6_12h	4952.580381			cluster_1
UL23	L	1h	1	C6	C6_1h	43705.153293			cluster_1
UL23	L	2h	2	C6	C6_2h	57447.890189			cluster_1
UL23	L	4h	4	C6	C6_4h	14463.981849			cluster_1
UL23	L	6h	6	C6	C6_6h	18434.687755			cluster_1
UL23	L	8h	8	C6	C6_8h	11445.026051			cluster_1
UL23	L	12h	12	NRK	NRK_12h	11400.01195			cluster_1
UL23	L	1h	1	NRK	NRK_1h	42105.263157			cluster_1
UL23	L	2h	2	NRK	NRK_2h	31862.745098			cluster_1
UL23	L	4h	4	NRK	NRK_4h	15153.811184			cluster_1
UL23	L	6h	6	NRK	NRK_6h	0			cluster_1
UL23	L	8h	8	NRK	NRK_8h	13422.472758			cluster_1
UL23	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL23	L	1.5h	1.5	PC_12	PC_12_1.5h	51347.881898			cluster_1
UL23	L	12h	12	PC_12	PC_12_12h	5356.693567			cluster_1
UL23	L	1h	1	PC_12	PC_12_1h	38109.756098			cluster_1
UL23	L	2.5h	2.5	PC_12	PC_12_2.5h	37467.700258			cluster_1
UL23	L	2h	2	PC_12	PC_12_2h	28496.732023			cluster_1
UL23	L	4h	4	PC_12	PC_12_4h	15082.102229			cluster_1
UL23	L	6h	6	PC_12	PC_12_6h	13618.951226			cluster_1
UL23	L	8h	8	PC_12	PC_12_8h	10686.2028			cluster_1
UL23	L	12h	12	PK_15	PK_15_12h	2584.378252			cluster_1
UL23	L	1h	1	PK_15	PK_15_1h	5988.023952			cluster_1
UL23	L	2h	2	PK_15	PK_15_2h	15686.935989			cluster_1
UL23	L	4h	4	PK_15	PK_15_4h	19585.828343			cluster_1
UL23	L	6h	6	PK_15	PK_15_6h	11203.960377			cluster_1
UL23	L	8h	8	PK_15	PK_15_8h	7902.397408			cluster_1
UL22	L	12h	12	C6	C6_12h	9435.225654			cluster_8
UL22	L	1h	1	C6	C6_1h	5870.841488			cluster_8
UL22	L	2h	2	C6	C6_2h	11184.544993			cluster_8
UL22	L	4h	4	C6	C6_4h	10777.084513			cluster_8
UL22	L	6h	6	C6	C6_6h	7853.831468			cluster_8
UL22	L	8h	8	C6	C6_8h	8321.436851			cluster_8
UL22	L	12h	12	NRK	NRK_12h	8314.198157			cluster_8
UL22	L	1h	1	NRK	NRK_1h	0			cluster_8
UL22	L	2h	2	NRK	NRK_2h	7352.941176			cluster_8
UL22	L	4h	4	NRK	NRK_4h	15911.501745			cluster_8
UL22	L	6h	6	NRK	NRK_6h	10627.608594			cluster_8
UL22	L	8h	8	NRK	NRK_8h	9916.474753			cluster_8
UL22	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL22	L	1.5h	1.5	PC_12	PC_12_1.5h	7702.182284			cluster_8
UL22	L	12h	12	PC_12	PC_12_12h	10875.711182			cluster_8
UL22	L	1h	1	PC_12	PC_12_1h	12957.317073			cluster_8
UL22	L	2.5h	2.5	PC_12	PC_12_2.5h	6890.611541			cluster_8
UL22	L	2h	2	PC_12	PC_12_2h	9934.640521			cluster_8
UL22	L	4h	4	PC_12	PC_12_4h	10964.122098			cluster_8
UL22	L	6h	6	PC_12	PC_12_6h	9147.630457			cluster_8
UL22	L	8h	8	PC_12	PC_12_8h	11829.112189			cluster_8
UL22	L	12h	12	PK_15	PK_15_12h	4713.325448			cluster_8
UL22	L	1h	1	PK_15	PK_15_1h	748.502994			cluster_8
UL22	L	2h	2	PK_15	PK_15_2h	5060.301932			cluster_8
UL22	L	4h	4	PK_15	PK_15_4h	5738.522955			cluster_8
UL22	L	6h	6	PK_15	PK_15_6h	5951.632296			cluster_8
UL22	L	8h	8	PK_15	PK_15_8h	6570.364514			cluster_8
CTO-S	L	12h	12	C6	C6_12h	2705.170504			cluster_5
CTO-S	L	1h	1	C6	C6_1h	1956.947163			cluster_5
CTO-S	L	2h	2	C6	C6_2h	3050.330453			cluster_5
CTO-S	L	4h	4	C6	C6_4h	7941.009641			cluster_5
CTO-S	L	6h	6	C6	C6_6h	11398.96373			cluster_5
CTO-S	L	8h	8	C6	C6_8h	8821.699185			cluster_5
CTO-S	L	12h	12	NRK	NRK_12h	12010.3458			cluster_5
CTO-S	L	1h	1	NRK	NRK_1h	7894.736842			cluster_5
CTO-S	L	2h	2	NRK	NRK_2h	13071.895424			cluster_5
CTO-S	L	4h	4	NRK	NRK_4h	4697.681467			cluster_5
CTO-S	L	6h	6	NRK	NRK_6h	11748.338228			cluster_5
CTO-S	L	8h	8	NRK	NRK_8h	5258.997007			cluster_5
CTO-S	L	0.5h	0.5	PC_12	PC_12_0.5h	33333.333334			cluster_5
CTO-S	L	1.5h	1.5	PC_12	PC_12_1.5h	21822.849807			cluster_5
CTO-S	L	12h	12	PC_12	PC_12_12h	16099.840108			cluster_5
CTO-S	L	1h	1	PC_12	PC_12_1h	3048.780488			cluster_5
CTO-S	L	2.5h	2.5	PC_12	PC_12_2.5h	52540.913005			cluster_5
CTO-S	L	2h	2	PC_12	PC_12_2h	1568.62745			cluster_5
CTO-S	L	4h	4	PC_12	PC_12_4h	13074.586917			cluster_5
CTO-S	L	6h	6	PC_12	PC_12_6h	12901.490013			cluster_5
CTO-S	L	8h	8	PC_12	PC_12_8h	10903.355583			cluster_5
CTO-S	L	12h	12	PK_15	PK_15_12h	23787.395523			cluster_5
CTO-S	L	1h	1	PK_15	PK_15_1h	0			cluster_5
CTO-S	L	2h	2	PK_15	PK_15_2h	13241.12339			cluster_5
CTO-S	L	4h	4	PK_15	PK_15_4h	10458.250168			cluster_5
CTO-S	L	6h	6	PK_15	PK_15_6h	18292.590898			cluster_5
CTO-S	L	8h	8	PK_15	PK_15_8h	11935.912754			cluster_5
CTO-M	L	12h	12	C6	C6_12h	2705.170504			cluster_5
CTO-M	L	1h	1	C6	C6_1h	1956.947163			cluster_5
CTO-M	L	2h	2	C6	C6_2h	3050.330453			cluster_5
CTO-M	L	4h	4	C6	C6_4h	7941.009641			cluster_5
CTO-M	L	6h	6	C6	C6_6h	11398.96373			cluster_5
CTO-M	L	8h	8	C6	C6_8h	8821.699185			cluster_5
CTO-M	L	12h	12	NRK	NRK_12h	12010.3458			cluster_5
CTO-M	L	1h	1	NRK	NRK_1h	7894.736842			cluster_5
CTO-M	L	2h	2	NRK	NRK_2h	13071.895424			cluster_5
CTO-M	L	4h	4	NRK	NRK_4h	4697.681467			cluster_5
CTO-M	L	6h	6	NRK	NRK_6h	11748.338228			cluster_5
CTO-M	L	8h	8	NRK	NRK_8h	5258.997007			cluster_5
CTO-M	L	0.5h	0.5	PC_12	PC_12_0.5h	33333.333334			cluster_5
CTO-M	L	1.5h	1.5	PC_12	PC_12_1.5h	21822.849807			cluster_5
CTO-M	L	12h	12	PC_12	PC_12_12h	16099.840108			cluster_5
CTO-M	L	1h	1	PC_12	PC_12_1h	3048.780488			cluster_5
CTO-M	L	2.5h	2.5	PC_12	PC_12_2.5h	52540.913005			cluster_5
CTO-M	L	2h	2	PC_12	PC_12_2h	1568.62745			cluster_5
CTO-M	L	4h	4	PC_12	PC_12_4h	13074.586917			cluster_5
CTO-M	L	6h	6	PC_12	PC_12_6h	12901.490013			cluster_5
CTO-M	L	8h	8	PC_12	PC_12_8h	10903.355583			cluster_5
CTO-M	L	12h	12	PK_15	PK_15_12h	23787.395523			cluster_5
CTO-M	L	1h	1	PK_15	PK_15_1h	0			cluster_5
CTO-M	L	2h	2	PK_15	PK_15_2h	13241.12339			cluster_5
CTO-M	L	4h	4	PK_15	PK_15_4h	10458.250168			cluster_5
CTO-M	L	6h	6	PK_15	PK_15_6h	18292.590898			cluster_5
CTO-M	L	8h	8	PK_15	PK_15_8h	11935.912754			cluster_5
CTO-L	unknown	12h	12	C6	C6_12h	2705.170504			cluster_5
CTO-L	unknown	1h	1	C6	C6_1h	1956.947163			cluster_5
CTO-L	unknown	2h	2	C6	C6_2h	3050.330453			cluster_5
CTO-L	unknown	4h	4	C6	C6_4h	7941.009641			cluster_5
CTO-L	unknown	6h	6	C6	C6_6h	11398.96373			cluster_5
CTO-L	unknown	8h	8	C6	C6_8h	8821.699185			cluster_5
CTO-L	unknown	12h	12	NRK	NRK_12h	12010.3458			cluster_5
CTO-L	unknown	1h	1	NRK	NRK_1h	7894.736842			cluster_5
CTO-L	unknown	2h	2	NRK	NRK_2h	13071.895424			cluster_5
CTO-L	unknown	4h	4	NRK	NRK_4h	4697.681467			cluster_5
CTO-L	unknown	6h	6	NRK	NRK_6h	11748.338228			cluster_5
CTO-L	unknown	8h	8	NRK	NRK_8h	5258.997007			cluster_5
CTO-L	unknown	0.5h	0.5	PC_12	PC_12_0.5h	33333.333334			cluster_5
CTO-L	unknown	1.5h	1.5	PC_12	PC_12_1.5h	21822.849807			cluster_5
CTO-L	unknown	12h	12	PC_12	PC_12_12h	16099.840108			cluster_5
CTO-L	unknown	1h	1	PC_12	PC_12_1h	3048.780488			cluster_5
CTO-L	unknown	2.5h	2.5	PC_12	PC_12_2.5h	52540.913005			cluster_5
CTO-L	unknown	2h	2	PC_12	PC_12_2h	1568.62745			cluster_5
CTO-L	unknown	4h	4	PC_12	PC_12_4h	13074.586917			cluster_5
CTO-L	unknown	6h	6	PC_12	PC_12_6h	12901.490013			cluster_5
CTO-L	unknown	8h	8	PC_12	PC_12_8h	10903.355583			cluster_5
CTO-L	unknown	12h	12	PK_15	PK_15_12h	23787.395523			cluster_5
CTO-L	unknown	1h	1	PK_15	PK_15_1h	0			cluster_5
CTO-L	unknown	2h	2	PK_15	PK_15_2h	13241.12339			cluster_5
CTO-L	unknown	4h	4	PK_15	PK_15_4h	10458.250168			cluster_5
CTO-L	unknown	6h	6	PK_15	PK_15_6h	18292.590898			cluster_5
CTO-L	unknown	8h	8	PK_15	PK_15_8h	11935.912754			cluster_5
UL21	L	12h	12	C6	C6_12h	0			cluster_9
UL21	L	1h	1	C6	C6_1h	3261.578605			cluster_9
UL21	L	2h	2	C6	C6_2h	0			cluster_9
UL21	L	4h	4	C6	C6_4h	0			cluster_9
UL21	L	6h	6	C6	C6_6h	0			cluster_9
UL21	L	8h	8	C6	C6_8h	0			cluster_9
UL21	L	12h	12	NRK	NRK_12h	0			cluster_9
UL21	L	1h	1	NRK	NRK_1h	0			cluster_9
UL21	L	2h	2	NRK	NRK_2h	0			cluster_9
UL21	L	4h	4	NRK	NRK_4h	0			cluster_9
UL21	L	6h	6	NRK	NRK_6h	0			cluster_9
UL21	L	8h	8	NRK	NRK_8h	0			cluster_9
UL21	L	0.5h	0.5	PC_12	PC_12_0.5h	33333.333334			cluster_9
UL21	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_9
UL21	L	12h	12	PC_12	PC_12_12h	0			cluster_9
UL21	L	1h	1	PC_12	PC_12_1h	0			cluster_9
UL21	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_9
UL21	L	2h	2	PC_12	PC_12_2h	3921.568626			cluster_9
UL21	L	4h	4	PC_12	PC_12_4h	0			cluster_9
UL21	L	6h	6	PC_12	PC_12_6h	0			cluster_9
UL21	L	8h	8	PC_12	PC_12_8h	0			cluster_9
UL21	L	12h	12	PK_15	PK_15_12h	0			cluster_9
UL21	L	1h	1	PK_15	PK_15_1h	1497.005988			cluster_9
UL21	L	2h	2	PK_15	PK_15_2h	0			cluster_9
UL21	L	4h	4	PK_15	PK_15_4h	0			cluster_9
UL21	L	6h	6	PK_15	PK_15_6h	0			cluster_9
UL21	L	8h	8	PK_15	PK_15_8h	0			cluster_9
UL20	L	12h	12	C6	C6_12h	0			cluster_10
UL20	L	1h	1	C6	C6_1h	0			cluster_10
UL20	L	2h	2	C6	C6_2h	0			cluster_10
UL20	L	4h	4	C6	C6_4h	0			cluster_10
UL20	L	6h	6	C6	C6_6h	0			cluster_10
UL20	L	8h	8	C6	C6_8h	0			cluster_10
UL20	L	12h	12	NRK	NRK_12h	0			cluster_10
UL20	L	1h	1	NRK	NRK_1h	0			cluster_10
UL20	L	2h	2	NRK	NRK_2h	0			cluster_10
UL20	L	4h	4	NRK	NRK_4h	0			cluster_10
UL20	L	6h	6	NRK	NRK_6h	0			cluster_10
UL20	L	8h	8	NRK	NRK_8h	0			cluster_10
UL20	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_10
UL20	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_10
UL20	L	12h	12	PC_12	PC_12_12h	0			cluster_10
UL20	L	1h	1	PC_12	PC_12_1h	0			cluster_10
UL20	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_10
UL20	L	2h	2	PC_12	PC_12_2h	0			cluster_10
UL20	L	4h	4	PC_12	PC_12_4h	0			cluster_10
UL20	L	6h	6	PC_12	PC_12_6h	0			cluster_10
UL20	L	8h	8	PC_12	PC_12_8h	0			cluster_10
UL20	L	12h	12	PK_15	PK_15_12h	0			cluster_10
UL20	L	1h	1	PK_15	PK_15_1h	0			cluster_10
UL20	L	2h	2	PK_15	PK_15_2h	84.338366			cluster_10
UL20	L	4h	4	PK_15	PK_15_4h	0			cluster_10
UL20	L	6h	6	PK_15	PK_15_6h	0			cluster_10
UL20	L	8h	8	PK_15	PK_15_8h	0			cluster_10
UL19	L	12h	12	C6	C6_12h	11458.625013			cluster_5
UL19	L	1h	1	C6	C6_1h	6523.157209			cluster_5
UL19	L	2h	2	C6	C6_2h	6609.049314			cluster_5
UL19	L	4h	4	C6	C6_4h	5388.542257			cluster_5
UL19	L	6h	6	C6	C6_6h	5781.292609			cluster_5
UL19	L	8h	8	C6	C6_8h	6759.642252			cluster_5
UL19	L	12h	12	NRK	NRK_12h	15689.421164			cluster_5
UL19	L	1h	1	NRK	NRK_1h	5263.157894			cluster_5
UL19	L	2h	2	NRK	NRK_2h	6535.947712			cluster_5
UL19	L	4h	4	NRK	NRK_4h	6970.753145			cluster_5
UL19	L	6h	6	NRK	NRK_6h	5912.814964			cluster_5
UL19	L	8h	8	NRK	NRK_8h	12769.394697			cluster_5
UL19	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL19	L	1.5h	1.5	PC_12	PC_12_1.5h	5134.788189			cluster_5
UL19	L	12h	12	PC_12	PC_12_12h	13840.83045			cluster_5
UL19	L	1h	1	PC_12	PC_12_1h	6097.560976			cluster_5
UL19	L	2.5h	2.5	PC_12	PC_12_2.5h	4737.295435			cluster_5
UL19	L	2h	2	PC_12	PC_12_2h	8627.45098			cluster_5
UL19	L	4h	4	PC_12	PC_12_4h	8647.758275			cluster_5
UL19	L	6h	6	PC_12	PC_12_6h	10480.058421			cluster_5
UL19	L	8h	8	PC_12	PC_12_8h	13234.890737			cluster_5
UL19	L	12h	12	PK_15	PK_15_12h	26499.912002			cluster_5
UL19	L	1h	1	PK_15	PK_15_1h	748.502994			cluster_5
UL19	L	2h	2	PK_15	PK_15_2h	12060.38627			cluster_5
UL19	L	4h	4	PK_15	PK_15_4h	12391.882903			cluster_5
UL19	L	6h	6	PK_15	PK_15_6h	14509.304772			cluster_5
UL19	L	8h	8	PK_15	PK_15_8h	20334.704445			cluster_5
UL18	L	12h	12	C6	C6_12h	27139.361328			cluster_5
UL18	L	1h	1	C6	C6_1h	13046.314417			cluster_5
UL18	L	2h	2	C6	C6_2h	25927.808846			cluster_5
UL18	L	4h	4	C6	C6_4h	20136.131593			cluster_5
UL18	L	6h	6	C6	C6_6h	21434.415053			cluster_5
UL18	L	8h	8	C6	C6_8h	18680.527594			cluster_5
UL18	L	12h	12	NRK	NRK_12h	24537.127931			cluster_5
UL18	L	1h	1	NRK	NRK_1h	10526.315789			cluster_5
UL18	L	2h	2	NRK	NRK_2h	6535.947712			cluster_5
UL18	L	4h	4	NRK	NRK_4h	15002.273075			cluster_5
UL18	L	6h	6	NRK	NRK_6h	13680.630698			cluster_5
UL18	L	8h	8	NRK	NRK_8h	14522.393701			cluster_5
UL18	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL18	L	1.5h	1.5	PC_12	PC_12_1.5h	10269.576379			cluster_5
UL18	L	12h	12	PC_12	PC_12_12h	22803.823271			cluster_5
UL18	L	1h	1	PC_12	PC_12_1h	9146.341464			cluster_5
UL18	L	2.5h	2.5	PC_12	PC_12_2.5h	18087.855296			cluster_5
UL18	L	2h	2	PC_12	PC_12_2h	10196.07843			cluster_5
UL18	L	4h	4	PC_12	PC_12_4h	20075.153139			cluster_5
UL18	L	6h	6	PC_12	PC_12_6h	21216.35299			cluster_5
UL18	L	8h	8	PC_12	PC_12_8h	16252.171528			cluster_5
UL18	L	12h	12	PK_15	PK_15_12h	21510.240253			cluster_5
UL18	L	1h	1	PK_15	PK_15_1h	748.502994			cluster_5
UL18	L	2h	2	PK_15	PK_15_2h	7421.776169			cluster_5
UL18	L	4h	4	PK_15	PK_15_4h	11851.297407			cluster_5
UL18	L	6h	6	PK_15	PK_15_6h	14886.62719			cluster_5
UL18	L	8h	8	PK_15	PK_15_8h	13634.628864			cluster_5
UL15	L	12h	12	C6	C6_12h	2951.095097			cluster_8
UL15	L	1h	1	C6	C6_1h	0			cluster_8
UL15	L	2h	2	C6	C6_2h	2541.942043			cluster_8
UL15	L	4h	4	C6	C6_4h	3403.289846			cluster_8
UL15	L	6h	6	C6	C6_6h	0			cluster_8
UL15	L	8h	8	C6	C6_8h	3294.410483			cluster_8
UL15	L	12h	12	NRK	NRK_12h	3482.744197			cluster_8
UL15	L	1h	1	NRK	NRK_1h	2631.578947			cluster_8
UL15	L	2h	2	NRK	NRK_2h	816.993464			cluster_8
UL15	L	4h	4	NRK	NRK_4h	1666.919232			cluster_8
UL15	L	6h	6	NRK	NRK_6h	2009.58417			cluster_8
UL15	L	8h	8	NRK	NRK_8h	3368.507888			cluster_8
UL15	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL15	L	1.5h	1.5	PC_12	PC_12_1.5h	3851.091142			cluster_8
UL15	L	12h	12	PC_12	PC_12_12h	3002.994879			cluster_8
UL15	L	1h	1	PC_12	PC_12_1h	762.195122			cluster_8
UL15	L	2.5h	2.5	PC_12	PC_12_2.5h	2583.979328			cluster_8
UL15	L	2h	2	PC_12	PC_12_2h	1568.627451			cluster_8
UL15	L	4h	4	PC_12	PC_12_4h	2110.464817			cluster_8
UL15	L	6h	6	PC_12	PC_12_6h	3446.37618			cluster_8
UL15	L	8h	8	PC_12	PC_12_8h	3588.735486			cluster_8
UL15	L	12h	12	PK_15	PK_15_12h	1494.43139			cluster_8
UL15	L	1h	1	PK_15	PK_15_1h	0			cluster_8
UL15	L	2h	2	PK_15	PK_15_2h	0			cluster_8
UL15	L	4h	4	PK_15	PK_15_4h	2162.341985			cluster_8
UL15	L	6h	6	PK_15	PK_15_6h	2203.56293			cluster_8
UL15	L	8h	8	PK_15	PK_15_8h	2516.89362			cluster_8
UL16	L	12h	12	C6	C6_12h	182.617271			cluster_8
UL16	L	1h	1	C6	C6_1h	0			cluster_8
UL16	L	2h	2	C6	C6_2h	0			cluster_8
UL16	L	4h	4	C6	C6_4h	283.607487			cluster_8
UL16	L	6h	6	C6	C6_6h	163.621489			cluster_8
UL16	L	8h	8	C6	C6_8h	256.231926			cluster_8
UL16	L	12h	12	NRK	NRK_12h	268.88834			cluster_8
UL16	L	1h	1	NRK	NRK_1h	0			cluster_8
UL16	L	2h	2	NRK	NRK_2h	816.993464			cluster_8
UL16	L	4h	4	NRK	NRK_4h	0			cluster_8
UL16	L	6h	6	NRK	NRK_6h	425.104342			cluster_8
UL16	L	8h	8	NRK	NRK_8h	189.048911			cluster_8
UL16	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL16	L	1.5h	1.5	PC_12	PC_12_1.5h	1283.697047			cluster_8
UL16	L	12h	12	PC_12	PC_12_12h	270.540079			cluster_8
UL16	L	1h	1	PC_12	PC_12_1h	0			cluster_8
UL16	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_8
UL16	L	2h	2	PC_12	PC_12_2h	0			cluster_8
UL16	L	4h	4	PC_12	PC_12_4h	617.697021			cluster_8
UL16	L	6h	6	PC_12	PC_12_6h	217.800725			cluster_8
UL16	L	8h	8	PC_12	PC_12_8h	274.298254			cluster_8
UL16	L	12h	12	PK_15	PK_15_12h	356.625672			cluster_8
UL16	L	1h	1	PK_15	PK_15_1h	0			cluster_8
UL16	L	2h	2	PK_15	PK_15_2h	84.338366			cluster_8
UL16	L	4h	4	PK_15	PK_15_4h	291.084497			cluster_8
UL16	L	6h	6	PK_15	PK_15_6h	296.82697			cluster_8
UL16	L	8h	8	PK_15	PK_15_8h	236.972144			cluster_8
UL12	L	12h	12	C6	C6_12h	36786.423012			cluster_8
UL12	L	1h	1	C6	C6_1h	40443.574691			cluster_8
UL12	L	2h	2	C6	C6_2h	56939.50178			cluster_8
UL12	L	4h	4	C6	C6_4h	36301.758365			cluster_8
UL12	L	6h	6	C6	C6_6h	50449.959094			cluster_8
UL12	L	8h	8	C6	C6_8h	51551.423308			cluster_8
UL12	L	12h	12	NRK	NRK_12h	42339.243185			cluster_8
UL12	L	1h	1	NRK	NRK_1h	55263.157893			cluster_8
UL12	L	2h	2	NRK	NRK_2h	51470.588234			cluster_8
UL12	L	4h	4	NRK	NRK_4h	41824.518869			cluster_8
UL12	L	6h	6	NRK	NRK_6h	39380.120575			cluster_8
UL12	L	8h	8	NRK	NRK_8h	38720.654453			cluster_8
UL12	L	0.5h	0.5	PC_12	PC_12_0.5h	66666.666667			cluster_8
UL12	L	1.5h	1.5	PC_12	PC_12_1.5h	42362.002565			cluster_8
UL12	L	12h	12	PC_12	PC_12_12h	34323.419844			cluster_8
UL12	L	1h	1	PC_12	PC_12_1h	45731.707318			cluster_8
UL12	L	2.5h	2.5	PC_12	PC_12_2.5h	43927.648579			cluster_8
UL12	L	2h	2	PC_12	PC_12_2h	44967.320262			cluster_8
UL12	L	4h	4	PC_12	PC_12_4h	36289.699902			cluster_8
UL12	L	6h	6	PC_12	PC_12_6h	36423.968329			cluster_8
UL12	L	8h	8	PC_12	PC_12_8h	39476.090336			cluster_8
UL12	L	12h	12	PK_15	PK_15_12h	30439.776577			cluster_8
UL12	L	1h	1	PK_15	PK_15_1h	17215.568862			cluster_8
UL12	L	2h	2	PK_15	PK_15_2h	23614.742347			cluster_8
UL12	L	4h	4	PK_15	PK_15_4h	43309.214903			cluster_8
UL12	L	6h	6	PK_15	PK_15_6h	35664.515091			cluster_8
UL12	L	8h	8	PK_15	PK_15_8h	35341.277305			cluster_8
UL11	L	12h	12	C6	C6_12h	36786.423012			cluster_8
UL11	L	1h	1	C6	C6_1h	40443.574691			cluster_8
UL11	L	2h	2	C6	C6_2h	56939.50178			cluster_8
UL11	L	4h	4	C6	C6_4h	36301.758365			cluster_8
UL11	L	6h	6	C6	C6_6h	50449.959094			cluster_8
UL11	L	8h	8	C6	C6_8h	51551.423308			cluster_8
UL11	L	12h	12	NRK	NRK_12h	42339.243185			cluster_8
UL11	L	1h	1	NRK	NRK_1h	55263.157893			cluster_8
UL11	L	2h	2	NRK	NRK_2h	51470.588234			cluster_8
UL11	L	4h	4	NRK	NRK_4h	41824.518869			cluster_8
UL11	L	6h	6	NRK	NRK_6h	39380.120575			cluster_8
UL11	L	8h	8	NRK	NRK_8h	38720.654453			cluster_8
UL11	L	0.5h	0.5	PC_12	PC_12_0.5h	66666.666667			cluster_8
UL11	L	1.5h	1.5	PC_12	PC_12_1.5h	42362.002565			cluster_8
UL11	L	12h	12	PC_12	PC_12_12h	34323.419844			cluster_8
UL11	L	1h	1	PC_12	PC_12_1h	45731.707318			cluster_8
UL11	L	2.5h	2.5	PC_12	PC_12_2.5h	43927.648579			cluster_8
UL11	L	2h	2	PC_12	PC_12_2h	44967.320262			cluster_8
UL11	L	4h	4	PC_12	PC_12_4h	36289.699902			cluster_8
UL11	L	6h	6	PC_12	PC_12_6h	36423.968329			cluster_8
UL11	L	8h	8	PC_12	PC_12_8h	39476.090336			cluster_8
UL11	L	12h	12	PK_15	PK_15_12h	30439.776577			cluster_8
UL11	L	1h	1	PK_15	PK_15_1h	17215.568862			cluster_8
UL11	L	2h	2	PK_15	PK_15_2h	23614.742347			cluster_8
UL11	L	4h	4	PK_15	PK_15_4h	43309.214903			cluster_8
UL11	L	6h	6	PK_15	PK_15_6h	35664.515091			cluster_8
UL11	L	8h	8	PK_15	PK_15_8h	35341.277305			cluster_8
UL10	L	12h	12	C6	C6_12h	40419.289253			cluster_5
UL10	L	1h	1	C6	C6_1h	9784.735813			cluster_5
UL10	L	2h	2	C6	C6_2h	16776.817489			cluster_5
UL10	L	4h	4	C6	C6_4h	22972.206466			cluster_5
UL10	L	6h	6	C6	C6_6h	33760.56722			cluster_5
UL10	L	8h	8	C6	C6_8h	32517.051626			cluster_5
UL10	L	12h	12	NRK	NRK_12h	31541.028945			cluster_5
UL10	L	1h	1	NRK	NRK_1h	0			cluster_5
UL10	L	2h	2	NRK	NRK_2h	4901.960784			cluster_5
UL10	L	4h	4	NRK	NRK_4h	12880.739506			cluster_5
UL10	L	6h	6	NRK	NRK_6h	15612.923172			cluster_5
UL10	L	8h	8	NRK	NRK_8h	18853.332416			cluster_5
UL10	L	0.5h	0.5	PC_12	PC_12_0.5h	16666.666667			cluster_5
UL10	L	1.5h	1.5	PC_12	PC_12_1.5h	10269.576379			cluster_5
UL10	L	12h	12	PC_12	PC_12_12h	39287.830296			cluster_5
UL10	L	1h	1	PC_12	PC_12_1h	3048.780488			cluster_5
UL10	L	2.5h	2.5	PC_12	PC_12_2.5h	8182.601205			cluster_5
UL10	L	2h	2	PC_12	PC_12_2h	10457.516339			cluster_5
UL10	L	4h	4	PC_12	PC_12_4h	14515.879961			cluster_5
UL10	L	6h	6	PC_12	PC_12_6h	22843.452526			cluster_5
