gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	y	ymin	ymax
UL21	L	2h	2	PK-15	0.000770416024653313	0.00133439969766477	1.73205080756888	0.000770416024653313	-1.0842021724855e-19	0.00154083204930663
UL21	L	4h	4	C6	0.00466027751122556	0.00407035945003103	0.873415679694278	0.00466027751122556	0.00231025438705161	0.00701030063539951
UL21	L	4h	4	PC-12	0.00258597519158956	0.00124013378435802	0.479561361760677	0.00258597519158956	0.00186998361735931	0.00330196676581982
UL21	L	4h	4	PK-15	0.00080776971738769	0.000230218039195254	0.285004543051916	0.00080776971738769	0.000674853270486003	0.000940686164289378
UL21	L	6h	6	C6	0.00379100371658344	0.00118064480949568	0.311433303093597	0.00379100371658344	0.00310935811800377	0.0044726493151631
UL21	L	6h	6	PC-12	0.00206190417148071	0.00110204665442693	0.534480054732865	0.00206190417148071	0.0014256372388878	0.00269817110407363
UL21	L	6h	6	PK-15	0.00141431831628336	0.000697840811095556	0.493411421644732	0.00141431831628336	0.00101141973614583	0.00181721689642088
UL21	L	8h	8	C6	0.0019370272069116	0.000352523684453801	0.18199211822939	0.0019370272069116	0.00173349756279647	0.00214055685102672
UL21	L	8h	8	PC-12	0.000991431174019898	0.000433013483011348	0.436755968904662	0.000991431174019898	0.000685244403837369	0.00129761794420243
UL21	L	8h	8	PK-15	0.00130142255961537	0.000336964285150698	0.258919966202435	0.00130142255961537	0.00110687613887632	0.00149596898035441
UL21	L			C6	0			0		
UL21	L			PC-12	0			0		
UL21	L			PK-15	0			0		
UL20	L	0.5h	0.5	C6				0		
UL20	L	0.5h	0.5	PC-12	0	0		0	0	0
UL20	L	1.5h	1.5	PC-12	0	0		0	0	0
UL20	L	12h	12	C6	7.34668849670195e-05	5.25328715896368e-05	0.715055111064252	7.34668849670195e-05	4.31370174134387e-05	0.0001037967525206
UL20	L	12h	12	PC-12	1.48029724368653e-05	2.56395003636924e-05	1.73205080756888	1.48029724368653e-05	0	2.96059448737306e-05
UL20	L	12h	12	PK-15	8.8631110587649e-05	7.95191283373466e-05	0.897192056041187	8.8631110587649e-05	4.27207204363576e-05	0.00013454150073894
UL20	L	1h	1	C6	0	0		0	0	0
UL20	L	1h	1	NRK	0	0		0	0	0
UL20	L	1h	1	PC-12	0	0		0	0	0
UL20	L	1h	1	PK-15	0	0		0	0	0
UL20	L	2.5h	2.5	PC-12	0	0		0	0	0
UL20	L	2h	2	C6	0	0		0	0	0
UL20	L	2h	2	NRK	0	0		0	0	0
UL20	L	2h	2	PC-12	0	0		0	0	0
UL20	L	2h	2	PK-15	0.00112994350282486	0.001957119556575	1.73205080756888	0.00112994350282486	2.16840434497101e-19	0.00225988700564972
UL20	L	4h	4	C6	0.00053850296176629	0.000932714489805534	1.73205080756888	0.00053850296176629	0	0.00107700592353258
UL20	L	4h	4	PC-12	0	0		0	0	0
UL20	L	4h	4	PK-15	6.70960815888352e-05	0.000116213822300649	1.73205080756888	6.70960815888352e-05	0	0.00013419216317767
UL20	L	6h	6	C6	0.000102595670462706	0.000177700913878001	1.73205080756888	0.000102595670462706	0	0.000205191340925413
UL20	L	6h	6	PC-12	6.19924369226954e-05	0.000107374050435117	1.73205080756888	6.19924369226954e-05	0	0.000123984873845391
UL20	L	6h	6	PK-15	9.23907953828829e-05	8.34723806566998e-05	0.903470744144763	9.23907953828829e-05	4.41979939408384e-05	0.000140583596824927
UL20	L	8h	8	C6	0	0		0	0	0
UL20	L	8h	8	PC-12	9.26869960144592e-05	0.000131079206819269	1.4142135623731	9.26869960144592e-05	0	0.000185373992028918
UL20	L	8h	8	PK-15	0.000253344339035482	0.000170805737332216	0.674203883862171	0.000253344339035482	0.000154729600607594	0.000351959077463369
UL20	L			C6	0			0		
UL20	L			PC-12	0			0		
UL20	L			PK-15	0			0		
UL19	L	0.5h	0.5	C6				0		
UL19	L	0.5h	0.5	PC-12	0	0		0	0	0
UL19	L	1.5h	1.5	PC-12	0	0		0	0	0
UL19	L	12h	12	C6	0.0010715508404853	0.00037877436799296	0.353482404830567	0.0010715508404853	0.000852865357162436	0.00129023632380817
UL19	L	12h	12	PC-12	0.000214003701165416	0.000129148873830064	0.603488972979198	0.000214003701165416	0.000139439564094092	0.000288567838236741
UL19	L	12h	12	PK-15	0.002502085306352	0.00195398513255127	0.780942651152109	0.002502085306352	0.001373951464081	0.003630219148623
UL19	L	1h	1	C6	0	0		0	0	0
UL19	L	1h	1	NRK	0	0		0	0	0
UL19	L	1h	1	PC-12	0	0		0	0	0
UL19	L	1h	1	PK-15	0	0		0	0	0
UL19	L	2.5h	2.5	PC-12	0	0		0	0	0
UL19	L	2h	2	C6	0.00252525252525253	0.00357124636962903	1.4142135623731	0.00252525252525253	0	0.00505050505050505
UL19	L	2h	2	NRK	0	0		0	0	0
UL19	L	2h	2	PC-12	0.000846023688663283	0.00146535601317164	1.73205080756888	0.000846023688663283	0	0.00169204737732657
UL19	L	2h	2	PK-15	0.000256805341551104	0.000444799899221592	1.73205080756888	0.000256805341551104	0	0.000513610683102209
UL19	L	4h	4	C6	0.00053850296176629	0.000932714489805534	1.73205080756888	0.00053850296176629	0	0.00107700592353258
UL19	L	4h	4	PC-12	0.000441306266548985	0.000764364875361376	1.73205080756888	0.000441306266548985	0	0.00088261253309797
UL19	L	4h	4	PK-15	0.000801200967766335	0.000532668720839861	0.664837840030182	0.000801200967766335	0.000493664538400547	0.00110873739713212
UL19	L	6h	6	C6	0.00259623874219623	0.000856904717634906	0.3300562092799	0.00259623874219623	0.00210150457279986	0.00309097291159261
UL19	L	6h	6	PC-12	0.000553886809052552	0.00024422113438932	0.440922459964466	0.000553886809052552	0.000412885671371082	0.000694887946734021
UL19	L	6h	6	PK-15	0.000607750792032923	0.000654657701021831	1.07718115649344	0.000607750792032923	0.000229783992120908	0.000985717591944938
UL19	L	8h	8	C6	0.000602660002810041	0.000373943791247969	0.620488815425563	0.000602660002810041	0.000386763454271237	0.000818556551348844
UL19	L	8h	8	PC-12	0.000937630162457143	0.00116449563732913	1.24195624666923	0.000937630162457143	0.000114207400639562	0.00176105292427472
UL19	L	8h	8	PK-15	0.0028279868683858	0.00230960298835714	0.816695089420782	0.0028279868683858	0.00149453696133664	0.00416143677543496
UL19	L			C6	0			0		
UL19	L			PC-12	0			0		
UL19	L			PK-15	0			0		
UL18	L	0.5h	0.5	C6				0		
UL18	L	0.5h	0.5	PC-12	0	0		0	0	0
UL18	L	1.5h	1.5	PC-12	0.0144581956413745	0.0100807218320786	0.697232357489402	0.0144581956413745	0.00863808817799825	0.0202783031047508
UL18	L	12h	12	C6	0.0497921025139744	0.00223507287093058	0.044888099880966	0.0497921025139744	0.0485016825902842	0.0510825224376646
UL18	L	12h	12	PC-12	0.0249491158222969	0.00459782203444588	0.184287975060697	0.0249491158222969	0.0222945620330235	0.0276036696115702
UL18	L	12h	12	PK-15	0.0260645527857602	0.00335123080863459	0.128574268516338	0.0260645527857602	0.0241297187762785	0.027999386795242
UL18	L	1h	1	C6	0.0278425278425278	0.0139554040699799	0.501226187108765	0.0278425278425278	0.019785371546075	0.0358996841389807
UL18	L	1h	1	NRK	0.0291666666666667	0.0314576434802948	1.07854777646725	0.0291666666666667	0.0110045877352472	0.0473287455980861
UL18	L	1h	1	PC-12	0.00914828324937757	0.00879611724274651	0.961504689237183	0.00914828324937757	0.00406984259145436	0.0142267239073008
UL18	L	1h	1	PK-15	0	0		0	0	0
UL18	L	2.5h	2.5	PC-12	0.0137841461370873	0.0138900737111099	1.00768473962544	0.0137841461370873	0.00576470834091427	0.0218035839332604
UL18	L	2h	2	C6	0.0297366185216653	0.0222285054408685	0.747512882968636	0.0297366185216653	0.014018691588785	0.0454545454545455
UL18	L	2h	2	NRK	0.00490196078431373	0.00849044513514156	1.73205080756888	0.00490196078431373	0	0.00980392156862745
UL18	L	2h	2	PC-12	0.0168864145975912	0.00296745619767375	0.175730388503966	0.0168864145975912	0.0151731529630559	0.0185996762321266
UL18	L	2h	2	PK-15	0.00854640453213156	0.00861337526320983	1.00783612931338	0.00854640453213156	0.0035734700052861	0.013519339058977
UL18	L	4h	4	C6	0.0351297035730757	0.00486184752150186	0.138397055112873	0.0351297035730757	0.0323227145977777	0.0379366925483738
UL18	L	4h	4	PC-12	0.0407015584504484	0.00531621598509966	0.130614555989835	0.0407015584504484	0.037632239720381	0.0437708771805159
UL18	L	4h	4	PK-15	0.0211284669222156	0.00320044773651305	0.151475625197771	0.0211284669222156	0.0192806875600125	0.0229762462844188
UL18	L	6h	6	C6	0.0297836295035914	0.00365873514450365	0.122843830838765	0.0297836295035914	0.0276712577830187	0.0318960012241642
UL18	L	6h	6	PC-12	0.0397769821555096	0.00451578250812213	0.113527529325063	0.0397769821555096	0.0371697939088435	0.0423841704021757
UL18	L	6h	6	PK-15	0.021961410765577	0.00755827661141504	0.344161706736169	0.021961410765577	0.0175976377293668	0.0263251838017871
UL18	L	8h	8	C6	0.027122752398332	0.00386489661483241	0.142496475212821	0.027122752398332	0.0248913532973685	0.0293541514992956
UL18	L	8h	8	PC-12	0.0202449686818304	0.00230398352968435	0.113805240496724	0.0202449686818304	0.0186158063042485	0.0218741310594124
UL18	L	8h	8	PK-15	0.0202554312127235	0.00399609971168149	0.197285343852435	0.0202554312127235	0.0179482819684756	0.0225625804569714
UL18	L			C6	0			0		
UL18	L			PC-12	0			0		
UL18	L			PK-15	0			0		
UL15	L	0.5h	0.5	C6				0		
UL15	L	0.5h	0.5	PC-12	0	0		0	0	0
UL15	L	1.5h	1.5	PC-12	0.00273224043715847	0.00473237925565267	1.73205080756888	0.00273224043715847	0	0.00546448087431694
UL15	L	12h	12	C6	0.000189525945239444	0.000137645990965929	0.726264632486227	0.000189525945239444	0.000110055995302392	0.000268995895176496
UL15	L	12h	12	PC-12	1.28437303330379e-05	2.22459934955352e-05	1.73205080756888	1.28437303330379e-05	0	2.56874606660759e-05
UL15	L	12h	12	PK-15	5.49834083030339e-05	3.01670091975485e-05	0.548656588025372	5.49834083030339e-05	3.75664774221834e-05	7.24003391838845e-05
UL15	L	1h	1	C6	0	0		0	0	0
UL15	L	1h	1	NRK	0	0		0	0	0
UL15	L	1h	1	PC-12	0	0		0	0	0
UL15	L	1h	1	PK-15	0	0		0	0	0
UL15	L	2.5h	2.5	PC-12	0	0		0	0	0
UL15	L	2h	2	C6	0	0		0	0	0
UL15	L	2h	2	NRK	0	0		0	0	0
UL15	L	2h	2	PC-12	0	0		0	0	0
UL15	L	2h	2	PK-15	0.00112994350282486	0.001957119556575	1.73205080756888	0.00112994350282486	2.16840434497101e-19	0.00225988700564972
UL15	L	4h	4	C6	0	0		0	0	0
UL15	L	4h	4	PC-12	0.000147037200411704	0.000254675901715759	1.73205080756888	0.000147037200411704	0	0.000294074400823408
UL15	L	4h	4	PK-15	9.64785335262904e-05	0.000167105721907272	1.73205080756888	9.64785335262904e-05	1.35525271560688e-20	0.000192957067052581
UL15	L	6h	6	C6	0.000232245008710351	0.000213208858699324	0.918034191060836	0.000232245008710351	0.000109148816746684	0.000355341200674019
UL15	L	6h	6	PC-12	0.000163577857968604	0.000189980963724469	1.16141002262624	0.000163577857968604	5.38922974213775e-05	0.000273263418515831
UL15	L	6h	6	PK-15	8.31648303216281e-05	2.54286730726697e-05	0.305762339372641	8.31648303216281e-05	6.84835790779872e-05	9.78460815652689e-05
UL15	L	8h	8	C6	0.000144634075788256	0.000250513567771027	1.73205080756888	0.000144634075788256	0	0.000289268151576511
UL15	L	8h	8	PC-12	0.00010344719832701	1.52172240442882e-05	0.147101364661269	0.00010344719832701	9.26869960144592e-05	0.000114207400639561
UL15	L	8h	8	PK-15	0.000252158386233338	0.000120516300380096	0.477938894598472	0.000252158386233338	0.000182578267767152	0.000321738504699525
UL15	L			C6	0			0		
UL15	L			PC-12	0			0		
UL15	L			PK-15	0			0		
UL17	L	0.5h	0.5	C6				0		
UL17	L	0.5h	0.5	PC-12	0	0		0	0	0
UL17	L	1.5h	1.5	PC-12	0	0		0	0	0
UL17	L	12h	12	C6	0.00118171778080121	0.000182270661446861	0.154242124818737	0.00118171778080121	0.00107648376534949	0.00128695179625292
UL17	L	12h	12	PC-12	0.000356642545295576	0.000105052855153263	0.294560636522481	0.000356642545295576	0.000295990251093701	0.000417294839497451
UL17	L	12h	12	PK-15	0.000344750809269941	4.92528312760283e-05	0.142865020042529	0.000344750809269941	0.000316314673874375	0.000373186944665508
UL17	L	1h	1	C6	0	0		0	0	0
UL17	L	1h	1	NRK	0	0		0	0	0
UL17	L	1h	1	PC-12	0	0		0	0	0
UL17	L	1h	1	PK-15	0	0		0	0	0
UL17	L	2.5h	2.5	PC-12	0	0		0	0	0
UL17	L	2h	2	C6	0	0		0	0	0
UL17	L	2h	2	NRK	0	0		0	0	0
UL17	L	2h	2	PC-12	0	0		0	0	0
UL17	L	2h	2	PK-15	0	0		0	0	0
UL17	L	4h	4	C6	0.000631313131313131	0.00109346641891975	1.73205080756888	0.000631313131313131	1.0842021724855e-19	0.00126262626262626
UL17	L	4h	4	PC-12	0.000294074400823408	0.000509351803431518	1.73205080756888	0.000294074400823408	0	0.000588148801646817
UL17	L	4h	4	PK-15	0.00013419216317767	0.000232427644601299	1.73205080756888	0.00013419216317767	0	0.000268384326355341
UL17	L	6h	6	C6	0.000447490839273003	0.000462334230532688	1.03317026843231	0.000447490839273003	0.000180562046819377	0.00071441963172663
UL17	L	6h	6	PC-12	0.000455723272712737	0.000330831721383095	0.725948708771854	0.000455723272712737	0.00026471748931574	0.000646729056109734
UL17	L	6h	6	PK-15	0.00049840720872892	6.54848470600693e-05	0.131388242210771	0.00049840720872892	0.000460599514650947	0.000536214902806892
UL17	L	8h	8	C6	0.000355995521961077	0.0001572990197598	0.441856737110864	0.000355995521961077	0.000265178890559492	0.000446812153362662
UL17	L	8h	8	PC-12	0.000345924890675709	0.000166184362140327	0.480405910704236	0.000345924890675709	0.000228414801279123	0.000463434980072296
UL17	L	8h	8	PK-15	0.000597374563376293	8.03459074302525e-05	0.134498373978541	0.000597374563376293	0.000550986832093152	0.000643762294659434
UL17	L			C6	0			0		
UL17	L			PC-12	0			0		
UL17	L			PK-15	0			0		
UL16	L	0.5h	0.5	C6				0		
UL16	L	0.5h	0.5	PC-12	0	0		0	0	0
UL16	L	1.5h	1.5	PC-12	0.014555389965226	0.0137289563114815	0.943221469454342	0.014555389965226	0.00662897334309958	0.0224818065873525
UL16	L	12h	12	C6	0.0154805885494802	0.00141982920535494	0.0917167458340993	0.0154805885494802	0.0146608497755652	0.0163003273233951
UL16	L	12h	12	PC-12	0.00710217657899313	0.00177257181767077	0.249581490681842	0.00710217657899313	0.00607878176290296	0.00812557139508329
UL16	L	12h	12	PK-15	0.0125097343350887	0.00328230357685892	0.262379958593713	0.0125097343350887	0.0106146954814271	0.0144047731887503
UL16	L	1h	1	C6	0.00932400932400932	0.00815850815850816	0.875	0.00932400932400932	0.00461369244250888	0.0140343262055098
UL16	L	1h	1	NRK	0.0291666666666667	0.0314576434802948	1.07854777646725	0.0291666666666667	0.0110045877352472	0.0473287455980861
UL16	L	1h	1	PC-12	0.0120722598575647	0.0132915763993263	1.10100151555283	0.0120722598575647	0.00439836464545918	0.0197461550696702
UL16	L	1h	1	PK-15	0	0		0	0	0
UL16	L	2.5h	2.5	PC-12	0.00976262299791712	0.00188941552916455	0.193535644013669	0.00976262299791712	0.00867176843354291	0.0108534775622913
UL16	L	2h	2	C6	0.0143962994430284	0.00607445644179891	0.421945685822792	0.0143962994430284	0.0101010101010101	0.0186915887850467
UL16	L	2h	2	NRK	0.00980392156862745	0.0169808902702831	1.73205080756888	0.00980392156862745	0	0.0196078431372549
UL16	L	2h	2	PC-12	0.00497010664340978	0.00107486488979274	0.216265961056988	0.00497010664340978	0.00434953310994547	0.0055906801768741
UL16	L	2h	2	PK-15	0.00318438623523369	0.0030867959324739	0.969353496859143	0.00318438623523369	0.00140222377268644	0.00496654869778094
UL16	L	4h	4	C6	0.0104159190014985	0.00516121007858247	0.495511733322808	0.0104159190014985	0.00743609297328466	0.0133957450297123
UL16	L	4h	4	PC-12	0.0141343704934967	0.00494528532194165	0.349876588010552	0.0141343704934967	0.0112792086816542	0.0169895323053392
UL16	L	4h	4	PK-15	0.0203680137251555	0.000899584371700096	0.0441665242295603	0.0203680137251555	0.0198486384459956	0.0208873890043153
UL16	L	6h	6	C6	0.0193970325976297	0.00416080892568399	0.214507497718617	0.0193970325976297	0.0169947884443394	0.02179927675092
UL16	L	6h	6	PC-12	0.0109853176969393	0.00213040307415006	0.193931858224148	0.0109853176969393	0.00975532890859638	0.0122153064852823
UL16	L	6h	6	PK-15	0.0154211409685081	0.00448825920405355	0.291045857969856	0.0154211409685081	0.012829843308855	0.0180124386281613
UL16	L	8h	8	C6	0.0141909637455673	0.00287470160462721	0.202572683305258	0.0141909637455673	0.012531254000296	0.0158506734908387
UL16	L	8h	8	PC-12	0.00748378157523942	0.000883804096915556	0.118095923568865	0.00748378157523942	0.00685883770506998	0.00810872544540886
UL16	L	8h	8	PK-15	0.0104234544608765	0.0012532920605976	0.120237687544155	0.0104234544608765	0.00969986595231727	0.0111470429694358
UL16	L			C6	0			0		
UL16	L			PC-12	0			0		
UL16	L			PK-15	0			0		
UL14	L	0.5h	0.5	C6				0		
UL14	L	0.5h	0.5	PC-12	0	0		0	0	0
UL14	L	1.5h	1.5	PC-12	0	0		0	0	0
UL14	L	12h	12	C6	0.000987862973579163	0.000450181915144019	0.455712914831648	0.000987862973579163	0.000727950323686462	0.00124777562347186
UL14	L	12h	12	PC-12	6.4897556898561e-05	5.96864439112562e-05	0.919702478238894	6.4897556898561e-05	3.04375724394258e-05	9.93575413576963e-05
UL14	L	12h	12	PK-15	0.000100657941669149	5.99795265480268e-05	0.595874757156991	0.000100657941669149	6.60287458707796e-05	0.000135287137467519
UL14	L	1h	1	C6	0.00336700336700337	0.00291591045045266	0.866025403784439	0.00336700336700337	0.00168350168350168	0.00505050505050505
UL14	L	1h	1	NRK	0	0		0	0	0
UL14	L	1h	1	PC-12	0	0		0	0	0
UL14	L	1h	1	PK-15	0	0		0	0	0
UL14	L	2.5h	2.5	PC-12	0	0		0	0	0
UL14	L	2h	2	C6	0	0		0	0	0
UL14	L	2h	2	NRK	0	0		0	0	0
UL14	L	2h	2	PC-12	0.00297409865937785	0.0026480492674046	0.890370351048995	0.00297409865937785	0.00144524670201441	0.00450295061674128
UL14	L	2h	2	PK-15	0	0		0	0	0
UL14	L	4h	4	C6	0	0		0	0	0
UL14	L	4h	4	PC-12	0.0003226606637064	0.000282703148877451	0.876162422868787	0.0003226606637064	0.000159441924601249	0.000485879402811551
UL14	L	4h	4	PK-15	0.000232860279911079	4.9105623908007e-05	0.210880206477286	0.000232860279911079	0.000204509134729067	0.000261211425093092
UL14	L	6h	6	C6	0.00176985437781754	0.00126390291931999	0.714128198998242	0.00176985437781754	0.00104013968711858	0.00249956906851649
UL14	L	6h	6	PC-12	0.00039462285417487	0.000230189015849023	0.583313950050694	0.00039462285417487	0.000261723163909942	0.000527522544439798
UL14	L	6h	6	PK-15	0.000627872642316406	0.000322798336961204	0.514114352506754	0.000627872642316406	0.000441504935577892	0.000814240349054921
UL14	L	8h	8	C6	0.000933456970080648	0.000384652689113861	0.412073294691483	0.000933456970080648	0.000711377636476247	0.00115553630368505
UL14	L	8h	8	PC-12	0.00010344719832701	1.52172240442882e-05	0.147101364661269	0.00010344719832701	9.26869960144592e-05	0.000114207400639561
UL14	L	8h	8	PK-15	0.000562517598396344	0.000290651360914692	0.516697365101637	0.000562517598396344	0.000394709956931915	0.000730325239860772
UL14	L			C6	0			0		
UL14	L			PC-12	0			0		
UL14	L			PK-15	0			0		
UL13	L	0.5h	0.5	C6				0		
UL13	L	0.5h	0.5	PC-12	0	0		0	0	0
UL13	L	1.5h	1.5	PC-12	0.00273224043715847	0.00473237925565267	1.73205080756888	0.00273224043715847	0	0.00546448087431694
UL13	L	12h	12	C6	0.000307393309107346	0.000246762544305027	0.802758345722009	0.000307393309107346	0.000164924887726921	0.00044986173048777
UL13	L	12h	12	PC-12	2.56874606660759e-05	4.44919869910705e-05	1.73205080756888	2.56874606660759e-05	0	5.13749213321517e-05
UL13	L	12h	12	PK-15	5.68489558261742e-06	4.95015043409853e-06	0.870754855943968	5.68489558261742e-06	2.82692489696149e-06	8.54286626827334e-06
UL13	L	1h	1	C6	0	0		0	0	0
UL13	L	1h	1	NRK	0	0		0	0	0
UL13	L	1h	1	PC-12	0	0		0	0	0
UL13	L	1h	1	PK-15	0	0		0	0	0
UL13	L	2.5h	2.5	PC-12	0.000754147812971343	0.00130622232848332	1.73205080756888	0.000754147812971343	0	0.00150829562594269
UL13	L	2h	2	C6	0.00233644859813084	0.00330423729526424	1.4142135623731	0.00233644859813084	0	0.00467289719626168
UL13	L	2h	2	NRK	0	0		0	0	0
UL13	L	2h	2	PC-12	0.00184402768067925	0.00161316431081884	0.874804824092785	0.00184402768067925	0.000912666831580898	0.0027753885297776
UL13	L	2h	2	PK-15	0.00112994350282486	0.001957119556575	1.73205080756888	0.00112994350282486	2.16840434497101e-19	0.00225988700564972
UL13	L	4h	4	C6	0	0		0	0	0
UL13	L	4h	4	PC-12	0.000147102088849662	0.000254788291787125	1.73205080756888	0.000147102088849662	2.71050543121376e-20	0.000294204177699323
UL13	L	4h	4	PK-15	0.000331528396644488	0.00029847676178275	0.900305267372977	0.000331528396644488	0.000159202757882369	0.000503854035406607
UL13	L	6h	6	C6	0.000521707154117359	0.000655395949784695	1.25625256355458	0.000521707154117359	0.000143314126083375	0.000900100182151343
UL13	L	6h	6	PC-12	0.000163577857968604	0.000189980963724469	1.16141002262624	0.000163577857968604	5.38922974213775e-05	0.000273263418515831
UL13	L	6h	6	PK-15	0.000147606660514947	0.000136973835020613	0.92796513749962	0.000147606660514947	6.8524779993861e-05	0.000226688541036033
UL13	L	8h	8	C6	0.000174947515745276	0.000303017985928775	1.73205080756888	0.000174947515745276	0	0.000349895031490553
UL13	L	8h	8	PC-12	4.63434980072296e-05	6.55396034096346e-05	1.4142135623731	4.63434980072296e-05	0	9.26869960144592e-05
UL13	L	8h	8	PK-15	0.000174090529574156	7.82669029468261e-05	0.449575879505193	0.000174090529574156	0.000128903112089168	0.000219277947059145
UL13	L			C6	0			0		
UL13	L			PC-12	0			0		
UL13	L			PK-15	0			0		
UL12	L	0.5h	0.5	C6				0		
UL12	L	0.5h	0.5	PC-12	0	0		0	0	0
UL12	L	1.5h	1.5	PC-12	0.00563079116179615	0.00488278504873954	0.867157901693871	0.00563079116179615	0.0028117138995113	0.00844986842408101
UL12	L	12h	12	C6	0.0020934212808583	0.000583770817619287	0.278859693916908	0.0020934212808583	0.00175638104216075	0.00243046151955584
UL12	L	12h	12	PC-12	0.000199699432613411	0.000121276534015823	0.607295335939167	0.000199699432613411	0.000129680393052991	0.000269718472173832
UL12	L	12h	12	PK-15	0.000105969419053874	2.61782370818073e-05	0.247035770465992	0.000105969419053874	9.08554068277826e-05	0.000121083431279965
UL12	L	1h	1	C6	0.00932400932400932	0.00394284831588664	0.422870481878842	0.00932400932400932	0.00704760478745831	0.0116004138605603
UL12	L	1h	1	NRK	0	0		0	0	0
UL12	L	1h	1	PC-12	0.00971058644325971	0.0096167983999805	0.990341670523482	0.00971058644325971	0.00415832529828861	0.0152628475882308
UL12	L	1h	1	PK-15	0	0		0	0	0
UL12	L	2.5h	2.5	PC-12	0	0		0	0	0
UL12	L	2h	2	C6	0.00593552345888794	0.00482285140571397	0.812540197864462	0.00593552345888794	0.00252525252525253	0.00934579439252336
UL12	L	2h	2	NRK	0	0		0	0	0
UL12	L	2h	2	PC-12	0.0041240829547465	0.00174168802348183	0.422321287567041	0.0041240829547465	0.00311851890554492	0.00512964700394808
UL12	L	2h	2	PK-15	0.000256805341551104	0.000444799899221592	1.73205080756888	0.000256805341551104	0	0.000513610683102209
UL12	L	4h	4	C6	0.00286864171737907	0.00254308688131077	0.88651254909388	0.00286864171737907	0.00140038982188169	0.00433689361287645
UL12	L	4h	4	PC-12	0.000322725552144358	0.000282743950077958	0.876112685218938	0.000322725552144358	0.000159483256455111	0.000485967847833605
UL12	L	4h	4	PK-15	0.00101562671177555	0.000571821764903096	0.563023558038779	0.00101562671177555	0.000685485261880262	0.00134576816167084
UL12	L	6h	6	C6	0.00572939970336416	0.00157483470746938	0.274869059413795	0.00572939970336416	0.00482016846107755	0.00663863094565077
UL12	L	6h	6	PC-12	0.000501829165368965	0.000399619936197367	0.7963266461477	0.000501829165368965	0.000271108487631874	0.000732549843106056
UL12	L	6h	6	PK-15	0.000403935497943799	0.000283162301542973	0.701008708034793	0.000403935497943799	0.000240451666923609	0.000567419328963989
UL12	L	8h	8	C6	0.00214108801703301	0.000684659658333496	0.319771841646312	0.00214108801703301	0.00174579957899089	0.00253637645507513
UL12	L	8h	8	PC-12	0.000310341594981031	4.56516721328645e-05	0.147101364661269	0.000310341594981031	0.000278060988043378	0.000342622201918684
UL12	L	8h	8	PK-15	0.000457326606536241	0.000170837679167812	0.373557271162779	0.000457326606536241	0.000358693426480973	0.000555959786591508
UL12	L			C6	0			0		
UL12	L			PC-12	0			0		
UL12	L			PK-15	0			0		
UL11	L	0.5h	0.5	C6				0		
UL11	L	0.5h	0.5	PC-12	0.0277777777777778	0.0481125224324688	1.73205080756888	0.0277777777777778	0	0.0555555555555556
UL11	L	1.5h	1.5	PC-12	0.0431737186548306	0.00812949293762208	0.188297260252621	0.0431737186548306	0.0384801537189193	0.0478672835907418
UL11	L	12h	12	C6	0.0255434759488101	0.00552821546892239	0.216423774117552	0.0255434759488101	0.0223517592596895	0.0287351926379306
UL11	L	12h	12	PC-12	0.0225391958302186	0.00113662368512182	0.0504287594678923	0.0225391958302186	0.0218829658396462	0.023195425820791
UL11	L	12h	12	PK-15	0.0200027864621552	0.00519441338148723	0.259684489024314	0.0200027864621552	0.0170037904980713	0.023001782426239
UL11	L	1h	1	C6	0.0126910126910127	0.00757658765931628	0.597004182706534	0.0126910126910127	0.00831666776636764	0.0170653576156577
UL11	L	1h	1	NRK	0.0350877192982456	0.0607737125462764	1.73205080756888	0.0350877192982456	0	0.0701754385964912
UL11	L	1h	1	PC-12	0.031117079319268	0.00994330252126544	0.319544852498687	0.031117079319268	0.0253763109319815	0.0368578477065544
UL11	L	1h	1	PK-15	0.0450251645373597	0.0244907869969362	0.543935535796099	0.0450251645373597	0.0308854020720127	0.0591649270027066
UL11	L	2.5h	2.5	PC-12	0.04120639708875	0.0107634832296427	0.261209035249075	0.04120639708875	0.0349920971486978	0.0474206970288023
UL11	L	2h	2	C6	0.0313178514113094	0.00857766651396879	0.273890644709786	0.0313178514113094	0.0252525252525253	0.0373831775700935
UL11	L	2h	2	NRK	0.0439950213981778	0.00734911004372431	0.167044129316612	0.0439950213981778	0.0397520107361294	0.0482380320602262
UL11	L	2h	2	PC-12	0.0273824861015961	0.0171361882288495	0.625808342064699	0.0273824861015961	0.0174889032147857	0.0372760689884065
UL11	L	2h	2	PK-15	0.0203694907530768	0.0046693265519469	0.229231383766509	0.0203694907530768	0.017673653811376	0.0230653276947777
UL11	L	4h	4	C6	0.016701198828569	0.00188309673659858	0.112752189583982	0.016701198828569	0.0156139924207837	0.0177884052363542
UL11	L	4h	4	PC-12	0.0114783211222093	0.00221561428708114	0.193025989035467	0.0114783211222093	0.0101991356171426	0.012757506627276
UL11	L	4h	4	PK-15	0.0362134314180001	0.00204121087166187	0.056366126924036	0.0362134314180001	0.0350349377717734	0.0373919250642269
UL11	L	6h	6	C6	0.0223180575293618	0.00366619555664018	0.16427036948968	0.0223180575293618	0.0202013785378337	0.0244347365208898
