gene	Kinetic_class	cluster	C6_12h_1	C6_12h_2	C6_12h_3	C6_1h_1	C6_1h_2	C6_1h_3	C6_2h_1	C6_2h_2	C6_4h_1	C6_4h_2	C6_4h_3	C6_6h_1	C6_6h_2	C6_6h_3	C6_8h_1	C6_8h_2	C6_8h_3	NRK_12h_1	NRK_12h_2	NRK_12h_3	NRK_1h_1	NRK_1h_2	NRK_1h_3	NRK_2h_1	NRK_2h_2	NRK_2h_3	NRK_4h_1	NRK_4h_2	NRK_4h_3	NRK_6h_1	NRK_6h_2	NRK_6h_3	NRK_8h_1	NRK_8h_2	NRK_8h_3	PC-12_0.5h_1	PC-12_0.5h_2	PC-12_1.5h_1	PC-12_1.5h_2	PC-12_1.5h_3	PC-12_12h_1	PC-12_12h_2	PC-12_12h_3	PC-12_1h_1	PC-12_1h_2	PC-12_1h_3	PC-12_2.5h_1	PC-12_2.5h_2	PC-12_2.5h_3	PC-12_2h_1	PC-12_2h_2	PC-12_2h_3	PC-12_4h_1	PC-12_4h_2	PC-12_4h_3	PC-12_6h_1	PC-12_6h_2	PC-12_6h_3	PC-12_8h_1	PC-12_8h_2	PK-15_12h_1	PK-15_12h_2	PK-15_12h_3	PK-15_1h_1	PK-15_1h_2	PK-15_1h_3	PK-15_2h_1	PK-15_2h_2	PK-15_2h_3	PK-15_4h_1	PK-15_4h_2	PK-15_4h_3	PK-15_6h_1	PK-15_6h_2	PK-15_6h_3	PK-15_8h_1	PK-15_8h_2	PK-15_8h_3
UL10	L	cluster_6	0.0217005414041005	0.0210718265626583	0.0228138627495984	0.0113636363636364	0	0	0.00523560209424084	0.00568181818181818	0.0243445692883895	0.020109689213894	0.0155038759689922	0.026027397260274	0.0257396449704142	0.0246185852981969	0.0151807228915663	0.012789210556912	0.0111290086396251	0.0126809097174363	0.0250899967273917	0.0247681759144592	0	0	0	0.0151515151515152	0.0212765957446809	0.0116279069767442	0.00588235294117647	0.00581395348837209	0.0033003300330033	0.00788288288288288	0.00688194812069878	0.0131926121372032	0.0175438596491228	0.0130177514792899	0.014345210550671	0	0	0.0106382978723404	0	0	0.0132096851145038	0.0178028820162929	0.00999466950959488	0	0	0	0	0.00657894736842105	0.00510204081632653	0.00647249190938511	0	0.0136239782016349	0.00733074601121173	0.00965073529411765	0.00701030927835052	0.0127077223851417	0.0108657553452506	0.0136068446551902	0.00611090842758117	0.0257857925339176	0.0325870023674663	0.0527259028433072	0.0181722813488773	0	0	0	0	0	0.021630615640599	0.00632325724861197	0.00632149307645996	0.00693143499437992	0.00750092604025188	0.0089628681177977	0.0119718874428797	0.0212623787821677	0.0243651120763451	0.0141940342490423
UL9	L	cluster_11	6.65660779266886e-05	0	9.18062887307781e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86417612736051e-05	3.33155650319829e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.12075884713608e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08680083960983e-05	0	0	1.71332625158483e-05	0	0
UL8	E	cluster_2	0.000199698233780066	0.000379900719278695	0.000367225154923112	0	0	0	0	0	0.00187265917602996	0.00182815356489945	0	0	0.00029585798816568	0	0.000602409638554217	0.000232531101034763	0.000292868648411188	0.000137835975189524	0.000109086942293008	0.000151025462893044	0	0	0	0	0	0	0.00588235294117647	0.00387596899224806	0	0.00112612612612613	0.00105876124933827	0.00131926121372032	0.00142247510668563	0.000788954635108481	0.000925497454881999	0	0	0	0	0	0.00032800572519084	0.000223701135283262	0.000133262260127932	0	0	0.0198019801980198	0	0	0	0	0.00386100386100386	0.00544959128065395	0	0.000919117647058824	0.000412371134020619	0.000814597588791137	0.000175254118471784	0.000309246469436141	0.000638453119299526	0.000337069183449903	8.88809883565905e-05	8.77789725471263e-05	5.92206561648703e-05	0	0	0	0.0032258064516129	0.0034965034965035	0.00166389351081531	0.00123380629241209	0.00045153521974714	0.000562008242787561	0.000277812075564885	0.000388002948822411	0.000293952593463563	0.000325531987801117	0.000285342887035922	0.000278314397040045
UL7	E	cluster_8	0.00323954912576551	0.00303920575422956	0.00358044526050034	0.00568181818181818	0.0116959064327485	0	0.00523560209424084	0.00284090909090909	0.00374531835205993	0.00548446069469835	0.0116279069767442	0.0045662100456621	0.00325443786982249	0.00312066574202497	0.00325301204819277	0.00290663876293454	0.00278225215990628	0.0056512749827705	0.00359986909566925	0.0041380976832694	0	0	0	0.0151515151515152	0	0	0	0.0116279069767442	0	0.00168918918918919	0.00317628374801482	0.00263852242744063	0.00782361308677098	0.00828402366863905	0.00832947709393799	0	0	0	0	0	0.00220658396946565	0.00210651902391738	0.00243203624733475	0	0	0	0.00320512820512821	0	0.00510204081632653	0.00970873786407767	0	0.00272479564032698	0.00388098318240621	0.00505514705882353	0.00536082474226804	0.00374714890843923	0.00289169295478444	0.00371095763323369	0.00291864283108355	0.00261228617173675	0.00117161302833688	0.00138983373199617	0.000888309842473055	0	0	0	0	0	0.00166389351081531	0.00323874151758174	0.00195665261890427	0.00524541026601724	0.00138906037782442	0.00124160943623172	0.00136287111514925	0.00246718980228215	0.00179131923528106	0.00150617203104024
UL6	L	cluster_1	0.00130913286589154	0.000937088440887448	0.00160661005278862	0	0	0	0	0	0	0.00182815356489945	0	0.00045662100456621	0.000591715976331361	0.000346740638002774	0.00108433734939759	0.00104638995465644	0.000732171621027969	6.89179875947622e-05	0.000354532562452274	0.000271845833207479	0	0	0	0	0	0	0	0	0	0	0.00105876124933827	0	0.000948316737790422	0	0.000925497454881999	0	0	0	0	0	0.000208730916030534	0.000205059374009656	0.000333155650319829	0	0.0161290322580645	0	0	0	0	0	0	0	0	0	0	0.000488758553274682	8.76270592358921e-05	0.000721575095350995	0.000547245530828165	0.000252801887587427	0.000153521707161384	0.000292596575157088	0.000253802812135158	0	0	0	0	0	0	0.000308451573103023	0.000301023479831427	0.000374672161858374	0.000246944067168786	0.000310402359057929	0.000320675556505705	0.000736730288181476	0.000380457182714562	0.00037654300776006
UL5	E	cluster_10	8.87547705689181e-05	7.5980143855739e-05	0.000137709433096167	0.00568181818181818	0.00584795321637427	0	0	0	0	0.00182815356489945	0	0.00045662100456621	0.000591715976331361	0.000693481276005548	0	0	0	0	0.000109086942293008	0.00024164074062887	0	0	0	0	0	0	0	0	0	0.000563063063063063	0	0	0.000237079184447606	0	0.000462748727441	0	0	0	0	0	5.96374045801527e-05	9.32088063680257e-05	0	0	0	0	0	0	0.00255102040816327	0	0	0.00272479564032698	0	0	0.000412371134020619	0.000325839035516455	8.76270592358921e-05	0.000309246469436141	0	0.000252801887587427	4.04004492529957e-05	8.04640581681991e-05	8.46009373783861e-06	0	0.024390243902439	0	0	0	0	0	0	0.000187336080929187	6.17360167921966e-05	0.000155201179528964	0.000160337778252853	0.000308398725285269	0.000110966678291747	0.000114600045840018
UL4	L	cluster_4	0.00239637880536079	0.00281126532266234	0.00261647922882718	0	0	0	0	0.0142045454545455	0.00936329588014981	0.00548446069469835	0	0.00228310502283105	0.00236686390532544	0.00277392510402219	0.00301204819277108	0.00406929426810836	0.00351442378093425	0.00551343900758098	0.00452710810515981	0.00329235509106835	0	0	0	0	0	0.0116279069767442	0	0.00775193798449612	0.0066006600660066	0.00394144144144144	0.00476442562202223	0.00527704485488127	0.00474158368895211	0.00473372781065089	0.00462748727441	0	0	0	0	0	0.0016400286259542	0.00173368379844528	0.00166577825159915	0	0	0	0.00320512820512821	0.00657894736842105	0.0076530612244898	0	0	0.00272479564032698	0.00258732212160414	0.00275735294117647	0.00247422680412371	0.00228087324861518	0.00227830354013319	0.00216472528605298	0.0025538124771981	0.00210668239656189	0.00109889221968148	0.0013459442457226	0.00120979340451092	0	0	0	0	0.0034965034965035	0.000831946755407654	0.00262183837137569	0.00361228175797712	0.00187336080929187	0.00228423262131127	0.00186241415434757	0.00157665481948638	0.00143919405133125	0.00126819060904854	0.00163714351200026
UL3.5	L	cluster_1	0.034126209283749	0.031151858980853	0.0296075281156759	0.0170454545454545	0	0	0	0.00568181818181818	0.0168539325842697	0.0274223034734918	0.0155038759689922	0.0182648401826484	0.0227810650887574	0.0169902912621359	0.0227710843373494	0.0159283804208813	0.0161077756626153	0.0144038594073053	0.0244354750736337	0.0208717189718187	0	0	0	0.0151515151515152	0	0	0.00588235294117647	0.0135658914728682	0.0231023102310231	0.0157657657657658	0.0185283218634198	0.0184696569920844	0.0154101469890944	0.0248520710059172	0.017584451642758	0	0	0.0106382978723404	0	0	0.017563215648855	0.0146710661223272	0.0204224413646055	0	0	0	0.00320512820512821	0	0.00510204081632653	0	0.00386100386100386	0	0.00991806813281587	0.0206801470588235	0.0115463917525773	0.0188986640599544	0.0156852436032247	0.0175239666013813	0.0138635534476468	0.00918513524900986	0.0165318638343258	0.0198307328812716	0.02610784927497	0	0	0.0294117647058824	0.0032258064516129	0	0.0166389351081531	0.00894509561998766	0.00692354003612282	0.0114275009366804	0.0131497715767379	0.0128428976060218	0.00721520002137837	0.0168591303155947	0.0110015535334961	0.0152581775318424
UL3	L	cluster_1	0.00317298304783882	0.00443217505825144	0.00307551067248107	0	0	0	0	0.00284090909090909	0.00561797752808989	0.00182815356489945	0.00387596899224806	0.00273972602739726	0.00177514792899408	0.00624133148404993	0.00421686746987952	0.0025578421113824	0.00380729242934544	0.00117160578911096	0.00139085851423585	0.00148004953635183	0	0	0	0	0	0.0116279069767442	0	0.00387596899224806	0.0033003300330033	0.00619369369369369	0.00370566437268396	0.00461741424802111	0.00213371266002845	0.00315581854043392	0.00462748727441	0	0	0	0	0	0.00152075381679389	0.00152862442443562	0.00249866737739872	0	0	0	0	0	0	0	0	0	0.00344976282880552	0.00183823529411765	0.00288659793814433	0.00391006842619746	0.00297932001402033	0.00391712194619111	0.00200656694636994	0.000926940254487234	0.000808008985059914	0.000497414177767049	0.00151435677907311	0	0	0	0.0032258064516129	0	0.00166389351081531	0.00246761258482418	0.00255869957856713	0.00224803297115024	0.00200642054574639	0.00275482093663912	0.00157665481948638	0.0014905938388788	0.00122063346120922	0.00191545790904031
UL2	E	cluster_2	0.0017307180260939	0.00387498733664269	0.00436079871471196	0.0113636363636364	0.00584795321637427	0	0	0	0.00561797752808989	0.00182815356489945	0.00387596899224806	0.00319634703196347	0.00236686390532544	0.00312066574202497	0.00469879518072289	0.00186024880827811	0.00205008053887831	0.000964851826326671	0.000518162975891786	0.000362461110943305	0	0	0	0	0	0	0.00294117647058824	0	0.0099009900990099	0.00112612612612613	0.00105876124933827	0	0.00331910858226648	0.00276134122287968	0.000462748727441	0	0	0	0	0	0.000477099236641221	0.000149134090188841	0.000599680170575693	0	0	0.0099009900990099	0.00320512820512821	0.00657894736842105	0	0	0.00386100386100386	0.00272479564032698	0.00086244070720138	0.000459558823529412	0.00123711340206186	0.00130335614206582	0.00087627059235892	0.00113390372126585	0.00109449106165633	0.000505603775174855	9.69610782071896e-05	8.04640581681992e-05	0.000135361499805418	0	0	0	0	0.00699300699300699	0	0.00154225786551511	0.00105358217940999	0.00131135256650431	0.000740832201506359	0.000620804718115858	0.000935303706474974	0.000976595963403351	0.000570685774071843	0.00068760027504011
UL1	L	cluster_12	0.00359456820804118	0.00331779961503394	0.00518705531328896	0	0	0	0	0.00852272727272727	0.00187265917602996	0.0036563071297989	0.00775193798449612	0.00502283105022831	0.00355029585798817	0.00312066574202497	0.00349397590361446	0.00302290431345192	0.0023429491872895	0.000827015851137147	0.000818152067197557	0.00117799861056574	0	0	0	0	0.0212765957446809	0	0.00294117647058824	0.00775193798449612	0	0.00112612612612613	0.00264690312334569	0.00131926121372032	0.00331910858226648	0.000394477317554241	0.00462748727441	0	0	0	0	0	0.00316078244274809	0.00419439628656115	0.00379797441364606	0	0.0161290322580645	0	0.00320512820512821	0.00657894736842105	0.00510204081632653	0.00647249190938511	0.00772200772200772	0.00272479564032698	0.00474342388960759	0.00505514705882353	0.00742268041237113	0.00879765395894428	0.00464423413950228	0.00752499742294609	0.00191535935789858	0.00589871071037331	0.0018988211148908	0.00152881710519578	0.00155665724776231	0	0	0.0294117647058824	0.0032258064516129	0.0034965034965035	0.00166389351081531	0.00293028994447872	0.00301023479831427	0.00337204945672537	0.00314853685640203	0.00318162418034377	0.00285935704550921	0.00517424527978618	0.00331314796613931	0.00304508693232049
EP0	E	cluster_12	0.00323954912576551	0.00422956134130281	0.00504934588019279	0.0113636363636364	0	0	0.0471204188481675	0.0113636363636364	0.00936329588014981	0.00182815356489945	0	0.00547945205479452	0.00532544378698225	0.00554785020804438	0.00421686746987952	0.00348796651552145	0.0048323326987846	0.00406616126809097	0.00599978182611541	0.00486301990515601	0	0.0769230769230769	0	0.0303030303030303	0.0425531914893617	0.0232558139534884	0.0264705882352941	0.0155038759689922	0.0165016501650165	0.0123873873873874	0.011646373742721	0.00857519788918206	0.0154101469890944	0.0134122287968442	0.014807959278112	0	0	0.0212765957446809	0.0379746835443038	0.00970873786407767	0.00158039122137405	0.000876162779859441	0.00179904051172708	0.0638297872340426	0.0806451612903226	0	0.0192307692307692	0.00657894736842105	0.0255102040816327	0.0420711974110032	0.0193050193050193	0.0217983651226158	0.00388098318240621	0.00505514705882353	0.00577319587628866	0.00407298794395569	0.0043813529617946	0.00463869704154211	0.00264502006566946	0.00455043397657369	0.000791848805358716	0.000885104639850191	0.000372244124464899	0.0208333333333333	0.0487804878048781	0.0882352941176471	0.0709677419354839	0.0664335664335664	0.00915141430948419	0.0146514497223936	0.0129440096327514	0.0239790183589359	0.00623533769601185	0.00748845691227253	0.00395499853023703	0.00525991159236542	0.00404235756634222	0.00443665891752071
ELIE	E	cluster_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71332625158483e-05	0	0
IE180	IE	cluster_3	0.00164196325552498	0.00131698916016614	0.00160661005278862	0	0	0	0	0	0	0	0	0.00091324200913242	0.000887573964497041	0.000693481276005548	0.00156626506024096	0.00116265550517382	0.00161077756626153	0.00103376981392143	0.00043634776917203	0.000694717129308001	0	0	0	0	0	0	0	0	0	0.00281531531531532	0.00105876124933827	0.00461741424802111	0.000948316737790422	0.000394477317554241	0	0	0.125	0	0	0	0.00131202290076336	0.00115578919896352	0.00153251599147122	0.0106382978723404	0	0.0099009900990099	0	0	0	0	0	0.00272479564032698	0.00086244070720138	0.000459558823529412	0.000824742268041237	0.000977517106549365	0.000613389414651244	0.00113390372126585	0.00136811382707041	0.00117974214207466	0.000597926648944336	0.000629082636587739	0.000482225343056801	0.6875	0.536585365853659	0.235294117647059	0.0612903225806452	0.0454545454545455	0.00499168053244592	0.00215916101172116	0.00240818783865142	0.0028100412139378	0.00157426842820101	0.00252201916734567	0.000641351113011411	0.00239865675221876	0.00202910497447766	0.00171900068760027
NOIR	E	cluster_1	0.00104286855418479	0.000962415155506028	0.00110167546476934	0	0	0	0	0	0	0	0	0.00136986301369863	0.00118343195266272	0.0013869625520111	0.00144578313253012	0.0025578421113824	0.00102504026943916	0.00186078566505858	0.00207265190356714	0.00193312592503096	0	0	0	0	0	0	0.00588235294117647	0.00581395348837209	0	0.00450450450450451	0.00370566437268396	0.00329815303430079	0.00118539592223803	0.00276134122287968	0.000925497454881999	0	0	0	0	0	0.00199785305343511	0.00150998266316202	0.00119936034115139	0	0	0.0099009900990099	0.00320512820512821	0	0.00510204081632653	0	0	0.00544959128065395	0.00043122035360069	0.00137867647058824	0.000412371134020619	0.000814597588791137	0.000701016473887136	0.00175239666013813	0.00155052900401313	0.0031178899469116	0.00141401572385485	0.00129473984507011	0.000947530498637925	0	0	0	0.00645161290322581	0	0.00249584026622296	0.00154225786551511	0.00481637567730283	0.00299737729486699	0.00200642054574639	0.00225041710316998	0.00505064001496486	0.0034780522907172	0.00318632890523446	0.00302871549720049
US1	E	cluster_4	0.0814546906896246	0.0683568027555466	0.110213449621299	0.142045454545455	0.140350877192982	0.12	0.141361256544503	0.181818181818182	0.157303370786517	0.164533820840951	0.162790697674419	0.0922374429223744	0.136686390532544	0.0894590846047157	0.0826506024096386	0.0642948494361121	0.0752672426416752	0.0372157133011716	0.0328897131013418	0.0337994985954632	0	0	0	0.0606060606060606	0.106382978723404	0.0465116279069768	0.117647058823529	0.153100775193798	0.125412541254125	0.173423423423423	0.193753308628904	0.129287598944591	0.0692271218587008	0.119921104536489	0.0828320222119389	0	0	0.0531914893617021	0.113924050632911	0.087378640776699	0.0469644561068702	0.0458587327330686	0.0616004797441365	0.106382978723404	0.0967741935483871	0.158415841584158	0.0993589743589744	0.0921052631578947	0.086734693877551	0.174757281553398	0.173745173745174	0.108991825613079	0.184562311341095	0.219209558823529	0.228865979381443	0.173346366894754	0.147301086575535	0.179259870116483	0.0714155417730755	0.0525827926181849	0.0188831699808502	0.0185067333786858	0.0326390416405814	0	0.024390243902439	0.117647058823529	0.132258064516129	0.129370629370629	0.0632279534109817	0.0838988278840222	0.0832329921733895	0.166354439865118	0.11677367576244	0.152485158887208	0.0642420031533096	0.0660487269985951	0.0640753305221775	0.0799580891260928
AZURE	E		0	2.53267146185797e-05	4.5903144365389e-05	0	0	0	0	0	0	0.00182815356489945	0	0.00045662100456621	0	0	0	0.000348796651552145	0	0	0.000136358677866259	0.000120820370314435	0	0	0	0	0	0.0116279069767442	0	0	0	0	0	0.000659630606860158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162919517758227	0	0.000103082156478714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
US3	L	cluster_12	0.000421585160202361	0.000506534292371594	0.00110167546476934	0	0.00584795321637427	0.0133333333333333	0.0104712041884817	0.00284090909090909	0.00374531835205993	0	0	0.00182648401826484	0.00177514792899408	0.00173370319001387	0.000843373493975904	0.00104638995465644	0.000439302972616781	0.000206753962784287	0.00087269553834406	0.00105717824025131	0	0.0384615384615385	0	0	0.0212765957446809	0	0	0	0	0.00337837837837838	0.00158814187400741	0.00263852242744063	0.00355618776671408	0.000788954635108481	0.001850994909764	0	0	0	0.0253164556962025	0.029126213592233	0.000536736641221374	0.000447402270566523	0.000466417910447761	0.0106382978723404	0	0.0297029702970297	0	0	0.00255102040816327	0	0.0154440154440154	0.00272479564032698	0.00129366106080207	0.000919117647058824	0.000412371134020619	0.000814597588791137	0.00087627059235892	0.000412328625914854	0.000364830353885443	0.0031178899469116	0.000347443863575763	0.000475469434630268	8.46009373783862e-05	0	0	0.0294117647058824	0.0225806451612903	0.0244755244755245	0.00166389351081531	0.000462677359654534	0.00135460565924142	0.00206069689022106	0.00089517224348685	0.000543204128351376	0.0012025333368964	0.0019874584518384	0.0018705811483466	0.00109688615304018
US4	L	cluster_1	0.100181947279666	0.0912774794853612	0.109616708744549	0.113636363636364	0.111111111111111	0.133333333333333	0.109947643979058	0.0625	0.112359550561798	0.0968921389396709	0.0968992248062016	0.0621004566210046	0.0748520710059172	0.0610263522884882	0.0796385542168675	0.077665387745611	0.075706545614292	0.022605099931082	0.0814061306861569	0.0730057087624974	0.1	0.230769230769231	0.142857142857143	0.121212121212121	0.0638297872340426	0.0813953488372093	0.135294117647059	0.10077519379845	0.118811881188119	0.113738738738739	0.0952885124404447	0.121372031662269	0.106211474632527	0.0804733727810651	0.113373438223045	0.142857142857143	0.125	0.0851063829787234	0.10126582278481	0.116504854368932	0.0681655534351145	0.0635311224204463	0.0589685501066098	0.0851063829787234	0.112903225806452	0.128712871287129	0.115384615384615	0.0328947368421053	0.104591836734694	0.15210355987055	0.138996138996139	0.111716621253406	0.0776196636481242	0.1015625	0.0841237113402062	0.0967741935483871	0.0750087627059236	0.0765900422636842	0.0576431959139	0.109968821100531	0.0640023917065958	0.084904211196208	0.0394832574744928	0.0416666666666667	0.0731707317073171	0.0882352941176471	0.0774193548387097	0.0559440559440559	0.0316139767054908	0.0567550894509562	0.0555388320288983	0.101723491944549	0.0708729472774417	0.0824506266247624	0.0499719408888058	0.124318952814995	0.0997114866364415	0.0826593759208932
US6	L	cluster_1	0.00288453004348984	0.00248201803262081	0.00463621758090429	0.00568181818181818	0.00584795321637427	0	0	0.00284090909090909	0.00374531835205993	0.0036563071297989	0	0.00639269406392694	0.00562130177514793	0.00277392510402219	0.00204819277108434	0.00197651435879549	0.000878605945233563	0.000344589937973811	0.00109086942293008	0.00141963935119461	0	0	0	0	0	0	0.00294117647058824	0	0	0.00168918918918919	0.00317628374801482	0	0.00189663347558084	0.0019723865877712	0.000925497454881999	0	0	0	0	0	0.00122256679389313	0.00134220681169957	0.00139925373134328	0.0212765957446809	0.0161290322580645	0	0	0	0	0.00323624595469256	0	0.00272479564032698	0.00129366106080207	0.00183823529411765	0.00164948453608247	0.00228087324861518	0.00236593059936909	0.00329862900731883	0.000912075884713608	0.00168534591724952	0.00164833832952222	0.00184335842348965	0.00165817837261637	0	0	0	0	0	0.00249584026622296	0.000925354719309068	0.000602046959662854	0.0014986886474335	0.00104951228546734	0.00108640825670275	0.00109564148472783	0.00265565568995648	0.0018864335309597	0.00147342916080024
US7	L	cluster_1	0.0110943463211148	0.0128153175970013	0.0140004590314437	0.0170454545454545	0.0233918128654971	0.0533333333333333	0.00523560209424084	0.00852272727272727	0.0149812734082397	0.0146252285191956	0.00775193798449612	0.0182648401826484	0.021301775147929	0.0180305131761442	0.0134939759036145	0.0108126961981165	0.0130326548542978	0.0133700895933839	0.0142631177048107	0.0140453680490531	0.05	0	0	0	0.0212765957446809	0.0348837209302326	0.0235294117647059	0.0116279069767442	0.0132013201320132	0.0219594594594595	0.0222339862361038	0.0178100263852243	0.0220483641536273	0.021301775147929	0.018047200370199	0	0	0.0106382978723404	0	0.00970873786407767	0.00951216603053435	0.00976828290736909	0.0113606076759062	0.0106382978723404	0	0.0297029702970297	0.016025641025641	0.0131578947368421	0.0076530612244898	0.0161812297734628	0.0308880308880309	0.00817438692098093	0.0189736955584304	0.0238970588235294	0.0160824742268041	0.0223199739328772	0.0205047318611987	0.023399649520668	0.0140459686245896	0.0119659560124716	0.00948602548460339	0.0118867358657567	0.0103043941726874	0	0.024390243902439	0.0294117647058824	0.00645161290322581	0.0034965034965035	0.00499168053244592	0.0192782233189389	0.0161047561709813	0.0226676657924316	0.0156809482652179	0.0185465409537112	0.0123994548515539	0.0213994448822945	0.0164706255350179	0.0183687502046429
US8	L	cluster_12	0.00832075974083607	0.00787660824637828	0.0143217810420014	0.0170454545454545	0.0175438596491228	0.0133333333333333	0.00523560209424084	0	0.0243445692883895	0.00914076782449726	0.0193798449612403	0.0091324200913242	0.0121301775147929	0.013869625520111	0.00843373493975904	0.00651087082897337	0.00556450431981256	0.00392832529290145	0.00638158612414094	0.00667532545987254	0	0	0	0.0606060606060606	0.0212765957446809	0.0116279069767442	0.0117647058823529	0.0155038759689922	0.0132013201320132	0.0236486486486487	0.011646373742721	0.016490765171504	0.0232337600758653	0.0185404339250493	0.018047200370199	0	0	0	0.0126582278481013	0.00970873786407767	0.00486044847328244	0.00404526219637231	0.00359808102345416	0.0106382978723404	0.032258064516129	0.0198019801980198	0.00320512820512821	0.00657894736842105	0.00255102040816327	0.0323624595469256	0.0231660231660232	0.0136239782016349	0.00603708495040966	0.00873161764705882	0.00577319587628866	0.00635386119257087	0.00534525061338942	0.00793732604886094	0.00410434148121124	0.00808966040279768	0.00349867890530943	0.00459376622996628	0.00244496709023536	0	0.024390243902439	0.0588235294117647	0.0129032258064516	0.0174825174825175	0.00748752079866889	0.0067859346082665	0.0067730282962071	0.00843012364181341	0.00567971354488208	0.00647964924533427	0.00700141631704123	0.0115649521981976	0.00849687708062522	0.00702334566648112
US9	L	cluster_1	0.0111609123990415	0.0115743085806909	0.0100527886160202	0.00568181818181818	0	0	0	0.00284090909090909	0.0149812734082397	0.0164533820840951	0.00775193798449612	0.0105022831050228	0.00769230769230769	0.0104022191400832	0.00903614457831325	0.00871991628880363	0.00541806999560697	0.0124052377670572	0.0185447801898113	0.0151931615670402	0	0	0.0714285714285714	0	0.0212765957446809	0.0232558139534884	0.00882352941176471	0.0174418604651163	0.0297029702970297	0.0225225225225225	0.0195870831127581	0.0211081794195251	0.0139876718824087	0.0122287968441815	0.014807959278112	0	0	0.0212765957446809	0	0.0194174757281553	0.0100489026717557	0.00896668717260407	0.00889525586353945	0	0.0161290322580645	0	0.0128205128205128	0.0263157894736842	0.00510204081632653	0.00323624595469256	0.00772200772200772	0.00272479564032698	0.00344976282880552	0.00413602941176471	0.00371134020618557	0.00667970022808733	0.00587101296880477	0.00597876507576539	0.00939438161255016	0.0109547484621219	0.0151097680206204	0.0159904028323348	0.0116072486083146	0	0	0	0.00645161290322581	0.00699300699300699	0.0116472545757072	0.00694016039481801	0.0078266104756171	0.00599475458973398	0.00747005803185579	0.00869126605362201	0.0106891852168568	0.0143919405133125	0.011286896420532	0.012671490782882
US2	L	cluster_4	0.0419144404011716	0.0501468949447878	0.0475097544181777	0.0625	0.087719298245614	0.12	0.0261780104712042	0.0681818181818182	0.0374531835205992	0.0530164533820841	0.0503875968992248	0.0365296803652968	0.0355029585798817	0.0416088765603329	0.0569879518072289	0.0463899546564353	0.0480304583394348	0.0265334252239835	0.0377168102978074	0.0323798592442686	0.1	0.0769230769230769	0.214285714285714	0.0606060606060606	0.0851063829787234	0.0697674418604651	0.0705882352941176	0.0329457364341085	0.033003300330033	0.0337837837837838	0.0397035468501853	0.0389182058047493	0.0334281650071124	0.0382642998027613	0.039333641832485	0.142857142857143	0.25	0.074468085106383	0.0632911392405063	0.087378640776699	0.0204854484732824	0.0171504203717167	0.0259195095948827	0.0957446808510638	0.161290322580645	0.108910891089109	0.0673076923076923	0.118421052631579	0.0612244897959184	0.0906148867313916	0.0617760617760618	0.0653950953678474	0.0293229840448469	0.0197610294117647	0.0301030927835052	0.0285109156076898	0.0257623554153523	0.0210287599216576	0.0307369573148486	0.0235948428414932	0.0118373316311277	0.0120915534683667	0.0130454645437471	0.0416666666666667	0.024390243902439	0	0.0806451612903226	0.104895104895105	0.0374376039933444	0.0468846391116595	0.0486152919927754	0.0415886099662795	0.0217310779108532	0.022698172506111	0.0121856711472168	0.0179385258540931	0.0132367394819441	0.0197275793196032
NOIR_2	E	cluster_1	0.00106505724682702	0.000962415155506028	0.00110167546476934	0	0	0	0	0	0	0	0	0.00136986301369863	0.00118343195266272	0.0013869625520111	0.00144578313253012	0.0025578421113824	0.00102504026943916	0.00186078566505858	0.00207265190356714	0.00193312592503096	0	0	0	0	0	0	0.00588235294117647	0.00581395348837209	0	0.00450450450450451	0.00370566437268396	0.00329815303430079	0.00118539592223803	0.00276134122287968	0.000925497454881999	0	0	0	0	0	0.00199785305343511	0.00150998266316202	0.00119936034115139	0	0	0.0099009900990099	0.00320512820512821	0	0.00510204081632653	0	0	0.00544959128065395	0.00043122035360069	0.00137867647058824	0.000412371134020619	0.000814597588791137	0.000701016473887136	0.00175239666013813	0.00155052900401313	0.00303362265104913	0.00141401572385485	0.00130205475944904	0.000947530498637925	0	0	0	0.00645161290322581	0	0.00249584026622296	0.00154225786551511	0.00481637567730283	0.00299737729486699	0.00203728855414249	0.00232801769293447	0.00505064001496486	0.00349518555323305	0.00318632890523446	0.00302871549720049
